ID	Name	UiID	RepresentDec	RepresentID	ColorID	ColorID1	ColorID2	Genre	SubType	DetailType	Price	Level	BindType	MaxDurability	AbradeRate	MaxExistTime	MaxExistAmount	CanTrade	CanDestroy	SetID	ScriptName	Quality	Base1Type	Base1Min	Base1Max	Base2Type	Base2Min	Base2Max	Base3Type	Base3Min	Base3Max	Base4Type	Base4Min	Base4Max	Base5Type	Base5Min	Base5Max	Base6Type	Base6Min	Base6Max	Require1Type	Require1Value	Require2Type	Require2Value	Require3Type	Require3Value	Require4Type	Require4Value	Require5Type	Require5Value	Require6Type	Require6Value	Magic1Type	Magic2Type	Magic3Type	Magic4Type	Magic5Type	Magic6Type	Magic7Type	Magic8Type	Magic9Type	Magic10Type	Magic11Type	Magic12Type	Magic13Type	Magic14Type	Magic15Type	Magic16Type	SkillID	SkillLevel	BelongSchool	MagicKind	MagicType	GetType	_CATEGORY	CoolDownID	IconTag1	IconTag2	IsSpecialIcon	IsSpecialRepresent	CanSetColor	AucGenre	AucSubType	RequireCamp	RequireProfessionID	RequireProfessionLevel	RequireProfessionBranch	PackageGenerType	PackageSubType	TargetType	EnchantRepresentID1	EnchantRepresentID2	EnchantRepresentID3	EnchantRepresentID4	ExistType	DiamondTypeMask1	DiamondAttributeID1	DiamondTypeMask2	DiamondAttributeID2	DiamondTypeMask3	DiamondAttributeID3	EquipCoolDownID	RecommendID	MaxStrengthLevel	CanApart	MapBanUseItemMask	IgnoreBindMask	CanExterior	BelongForceMask	Represent1	SpecialRepair	CanChangeMagic	GrowthTabIndex	NeedGrowthExp	CanShared	MapBanTradeItemMask	MapCanExistItemMask	MapBanEquipItemMask	EquipUsage	BelongMap	_IsSpecialMagicType	RepairPriceRebate	AucMountRecommendMask
930	紫背环子刀	12332	D010021	109	0			0	0	1	0	135	3	484	35		0	1		0		4	atMeleeWeaponDamageBase	35	35	atMeleeWeaponDamageRand	23	23	atMeleeWeaponAttackSpeedBase	27	27										5	32											4666	1725	6658	38005	12069	2875	2527	0	0	0	0	0							天策	防御	防御招架	生活技能								1	2	7												17	5438	17	29551	17	2045	735	11	2	0		0	3	8		0	0							1		1	1	
931	黄铜三尖枪	12333	D010050	117	0			0	0	1	0	132	2	338	34		0	1		0		2	atMeleeWeaponDamageBase	24	24	atMeleeWeaponDamageRand	16	16	atMeleeWeaponAttackSpeedBase	27	27										5	38											432	26	509	599	2501	0	0	0	0	0	0	0							天策	外功	会心	生活技能								1	2	7												17	4979	0	0	0	0	735	10	1	0		0	3	67108863		0	0							1			1	16
932	黄铜三尖枪	12334	D010050	117	0			0	0	1	0	138	2	353	36		0	1		0		2	atMeleeWeaponDamageBase	25	25	atMeleeWeaponDamageRand	17	17	atMeleeWeaponAttackSpeedBase	27	27										5	38											3146	26	174	1555	2695	0	0	0	0	0	0	0							天策	外功	会心	生活技能								1	2	7												17	4979	0	0	0	0	735	10	1	0		0	3	67108863		0	0							1			1	16
933	黄铜三尖枪	12335	D010050	117	0			0	0	1	0	144	2	369	37		0	1		0		2	atMeleeWeaponDamageBase	26	26	atMeleeWeaponDamageRand	18	18	atMeleeWeaponAttackSpeedBase	27	27										5	38											575	26	416	497	2674	0	0	0	0	0	0	0							天策	外功	会心	生活技能								1	2	7												17	4979	0	0	0	0	735	10	1	0		0	3	67108863		0	0							1			1	16
934	檀木长刀	12336	D010022	110	0			0	0	1	0	144	2	369	37		0	1		0		2	atMeleeWeaponDamageBase	26	26	atMeleeWeaponDamageRand	18	18	atMeleeWeaponAttackSpeedBase	27	27										5	46											4069	1976	2470	4562	0	0	0	0	0	0	0	0							天策	防御	防御基础	生活技能								1	2	7												17	5438	0	0	0	0	735	11	1	0		0	3	67108863		0	0							1			1	32
935	黄铜三尖枪	12337	D010050	117	0			0	0	1	0	150	2	384	38		0	1		0		2	atMeleeWeaponDamageBase	27	27	atMeleeWeaponDamageRand	18	18	atMeleeWeaponAttackSpeedBase	27	27										5	38											2580	26	741	94	2752	0	0	0	0	0	0	0							天策	外功	会心	生活技能								1	2	7												17	4979	0	0	0	0	735	10	1	0		0	3	67108863		0	0							1			1	16
936	檀木长刀	12338	D010022	110	0			0	0	1	0	150	2	384	38		0	1		0		2	atMeleeWeaponDamageBase	27	27	atMeleeWeaponDamageRand	18	18	atMeleeWeaponAttackSpeedBase	27	27										5	46											3736	1999	26338	3641	0	0	0	0	0	0	0	0							天策	防御	防御基础	生活技能								1	2	7												17	5438	0	0	0	0	735	11	1	0		0	3	67108863		0	0							1			1	32
937	檀木长刀	12339	D010022	110	0			0	0	1	0	156	2	400	40		0	1		0		2	atMeleeWeaponDamageBase	29	29	atMeleeWeaponDamageRand	19	19	atMeleeWeaponAttackSpeedBase	27	27										5	46											4787	1028	12068	2879	0	0	0	0	0	0	0	0							天策	防御	防御基础	生活技能								1	2	7												17	5438	0	0	0	0	735	11	1	0		0	3	67108863		0	0							1			1	32
938	雁翎	12340	RH_spear_008	135	0			0	0	1	0	162	2	499	41		0	1		0		3	atMeleeWeaponDamageBase	36	36	atMeleeWeaponDamageRand	24	24	atMeleeWeaponAttackSpeedBase	27	27										5	48											3152	40	269	7535	2733	0	0	0	0	0	0	0							天策	外功	基础	生活技能								1	2	7												17	30959	17	729	0	0	735	10	1	0		0	3	67108863		0	0							1			1	16
939	檀木长刀	12341	D010022	110	0			0	0	1	0	162	2	416	41		0	1		0		2	atMeleeWeaponDamageBase	30	30	atMeleeWeaponDamageRand	20	20	atMeleeWeaponAttackSpeedBase	27	27										5	46											3491	1566	12068	3860	0	0	0	0	0	0	0	0							天策	防御	防御基础	生活技能								1	2	7												17	5438	0	0	0	0	735	11	1	0		0	3	67108863		0	0							1			1	32
940	雁翎	12342	RH_spear_008	135	0			0	0	1	0	168	2	519	42		0	1		0		3	atMeleeWeaponDamageBase	37	37	atMeleeWeaponDamageRand	25	25	atMeleeWeaponAttackSpeedBase	27	27										5	48											4013	40	1478	7574	4909	0	0	0	0	0	0	0							天策	外功	基础	生活技能								1	2	7												17	30959	17	729	0	0	735	10	1	0		0	3	67108863		0	0							1			1	16
941	檀木长刀	12343	D010022	110	0			0	0	1	0	168	2	432	42		0	1		0		2	atMeleeWeaponDamageBase	31	31	atMeleeWeaponDamageRand	21	21	atMeleeWeaponAttackSpeedBase	27	27										5	46											3209	1506	12069	2860	0	0	0	0	0	0	0	0							天策	防御	防御基础	生活技能								1	2	7												17	5438	0	0	0	0	735	11	1	0		0	3	67108863		0	0							1			1	32
942	雁翎	12344	RH_spear_008	135	0			0	0	1	0	174	2	539	44		0	1		0		3	atMeleeWeaponDamageBase	38	38	atMeleeWeaponDamageRand	26	26	atMeleeWeaponAttackSpeedBase	27	27										5	48											4017	40	302	7626	5052	0	0	0	0	0	0	0							天策	外功	基础	生活技能								1	2	7												17	30959	17	729	0	0	735	10	1	0		0	3	67108863		0	0							1			1	16
943	檀木长刀	12345	D010022	110	0			0	0	1	0	174	2	449	44		0	1		0		2	atMeleeWeaponDamageBase	32	32	atMeleeWeaponDamageRand	21	21	atMeleeWeaponAttackSpeedBase	27	27										5	46											3091	2388	12069	2875	0	0	0	0	0	0	0	0							天策	防御	防御基础	生活技能								1	2	7												17	5438	0	0	0	0	735	11	1	0		0	3	67108863		0	0							1			1	32
944	雁翎	12346	RH_spear_008	135	0			0	0	1	0	180	2	559	45		0	1		0		3	atMeleeWeaponDamageBase	40	40	atMeleeWeaponDamageRand	27	27	atMeleeWeaponAttackSpeedBase	27	27										5	48											2853	49	313	7537	2561	0	0	0	0	0	0	0							天策	外功	基础	生活技能								1	2	7												17	30959	17	729	0	0	735	10	1	0		0	3	67108863		0	0							1			1	16
945	凤鸣枪	12347	RH_spear_005	135	0			0	0	1	0	216	2	570	53		0	1		0		2	atMeleeWeaponDamageBase	40	40	atMeleeWeaponDamageRand	27	27	atMeleeWeaponAttackSpeedBase	27	27										5	60											4024	49	366	7519	2585	0	0	0	0	0	0	0							天策	外功	伤害	生活技能								1	2	7												17	4979	0	0	0	0	735	10	1	0		0	3	67108863		0	1							1			1	16
946	透骨	12348	RH_spear_007	134	0			0	0	1	0	222	2	706	55		0	1		0		3	atMeleeWeaponDamageBase	49	49	atMeleeWeaponDamageRand	33	33	atMeleeWeaponAttackSpeedBase	27	27										5	58											3161	59	3840	7543	2860	0	0	0	0	0	0	0							天策	外功	伤害	生活技能								1	2	7												17	4979	17	729	0	0	735	10	1	0		0	3	67108863		0	1							1			1	16
947	凤鸣枪	12349	RH_spear_005	135	0			0	0	1	0	222	2	589	55		0	1		0		2	atMeleeWeaponDamageBase	41	41	atMeleeWeaponDamageRand	27	27	atMeleeWeaponAttackSpeedBase	27	27										5	60											3736	49	837	7545	3055	0	0	0	0	0	0	0							天策	外功	伤害	生活技能								1	2	7												17	4979	0	0	0	0	735	10	1	0		0	3	67108863		0	1							1			1	16
948	透骨	12350	RH_spear_007	134	0			0	0	1	0	228	2	729	56		0	1		0		3	atMeleeWeaponDamageBase	51	51	atMeleeWeaponDamageRand	34	34	atMeleeWeaponAttackSpeedBase	27	27										5	58											3388	59	1105	7561	2866	0	0	0	0	0	0	0							天策	外功	伤害	生活技能								1	2	7												17	4979	17	729	0	0	735	10	1	0		0	3	67108863		0	1							1			1	16
949	凤鸣枪	12351	RH_spear_005	135	0			0	0	1	0	228	2	607	56		0	1		0		2	atMeleeWeaponDamageBase	42	42	atMeleeWeaponDamageRand	28	28	atMeleeWeaponAttackSpeedBase	27	27										5	60											4040	55	2704	7518	3641	0	0	0	0	0	0	0							天策	外功	伤害	生活技能								1	2	7												17	4979	0	0	0	0	735	10	1	0		0	3	67108863		0	1							1			1	16
950	透骨	12352	RH_spear_007	134	0			0	0	1	0	234	2	751	57		0	1		0		3	atMeleeWeaponDamageBase	52	52	atMeleeWeaponDamageRand	35	35	atMeleeWeaponAttackSpeedBase	27	27										5	58											3991	59	4711	7551	4592	0	0	0	0	0	0	0							天策	外功	伤害	生活技能								1	2	7												17	4979	17	729	0	0	735	10	1	0		0	3	67108863		0	1							1			1	16
951	凤鸣枪	12353	RH_spear_005	135	0			0	0	1	0	234	2	626	57		0	1		0		2	atMeleeWeaponDamageBase	43	43	atMeleeWeaponDamageRand	29	29	atMeleeWeaponAttackSpeedBase	27	27										5	60											3693	55	3583	7553	2872	0	0	0	0	0	0	0							天策	外功	伤害	生活技能								1	2	7												17	4979	0	0	0	0	735	10	1	0		0	3	67108863		0	1							1			1	16
952	透骨	12354	RH_spear_007	134	0			0	0	1	0	240	2	774	59		0	1		0		3	atMeleeWeaponDamageBase	53	53	atMeleeWeaponDamageRand	36	36	atMeleeWeaponAttackSpeedBase	27	27										5	58											4056	59	3831	7559	4826	0	0	0	0	0	0	0							天策	外功	伤害	生活技能								1	2	7												17	4979	17	729	0	0	735	10	1	0		0	3	67108863		0	1							1			1	16
953	凤鸣枪	12355	RH_spear_005	135	0			0	0	1	0	240	2	645	59		0	1		0		2	atMeleeWeaponDamageBase	44	44	atMeleeWeaponDamageRand	30	30	atMeleeWeaponAttackSpeedBase	27	27										5	60											3491	55	451	7520	2883	0	0	0	0	0	0	0							天策	外功	伤害	生活技能								1	2	7												17	4979	0	0	0	0	735	10	1	0		0	3	67108863		0	1							1			1	16
954	凤鸣枪	12356	RH_spear_005	135	0			0	0	1	0	246	2	664	60		0	1		0		2	atMeleeWeaponDamageBase	46	46	atMeleeWeaponDamageRand	30	30	atMeleeWeaponAttackSpeedBase	27	27										5	60											3474	55	3017	7541	3860	0	0	0	0	0	0	0							天策	外功	伤害	生活技能								1	2	7												17	4979	0	0	0	0	735	10	1	0		0	3	67108863		0	1							1			1	16
955	奔雷	12357	RH_spear_011	138	0			0	0	1	0	263	3	1007	64		0	1		0		4	atMeleeWeaponDamageBase	68	68	atMeleeWeaponDamageRand	46	46	atMeleeWeaponAttackSpeedBase	27	27										5	70											5505	73	3251	6076	4974	0	0	0	0	0	0	0							天策	外功	伤害	生活技能								1	2	7												17	4979	17	729	17	6060	735	10	2	0		0	3	8		0	1							1			1	
956	奔雷	12358	RH_spear_011	138	0			0	0	1	0	270	3	1040	66		0	1		0		4	atMeleeWeaponDamageBase	70	70	atMeleeWeaponDamageRand	47	47	atMeleeWeaponAttackSpeedBase	27	27										5	70											4147	83	3349	7578	5495	0	0	0	0	0	0	0							天策	外功	伤害	生活技能								1	2	7												17	4979	17	729	17	6060	735	10	2	0		0	3	8		0	1							1			1	
957	奔雷	12359	RH_spear_011	138	0			0	0	1	0	270	3	1040	66		0	1		0		4	atMeleeWeaponDamageBase	70	70	atMeleeWeaponDamageRand	47	47	atMeleeWeaponAttackSpeedBase	27	27										5	70											4147	83	3349	7578	5495	0	0	0	0	0	0	0							天策	外功	伤害	生活技能								1	2	7												17	4979	17	729	17	6060	735	10	2	0		0	3	8		0	1							1			1	
958	奔雷	12360	RH_spear_011	138	0			0	0	1	0	270	3	1040	66		0	1		0		4	atMeleeWeaponDamageBase	70	70	atMeleeWeaponDamageRand	47	47	atMeleeWeaponAttackSpeedBase	27	27										5	70											4147	83	3349	7578	5495	0	0	0	0	0	0	0							天策	外功	伤害	生活技能								1	2	7												17	4979	17	729	17	6060	735	10	2	0		0	3	8		0	1							1			1	
959	钻龙	12361	RH_spear_009	136	0			0	0	1	0	272	3	1049	66		0	1		0		4	atMeleeWeaponDamageBase	71	71	atMeleeWeaponDamageRand	47	47	atMeleeWeaponAttackSpeedBase	27	27										5	70											7976	83	3349	7512	3298	2536	0	0	0	0	0	0							天策	外功	伤害	生活技能								1	2	7												17	4979	17	729	17	6060	735	10	2	0		0	3	8		0	1							1		1	1	
960	钻龙	12362	RH_spear_009	136	0			0	0	1	0	273	3	1054	66		0	1		0		4	atMeleeWeaponDamageBase	71	71	atMeleeWeaponDamageRand	47	47	atMeleeWeaponAttackSpeedBase	27	27										5	70											4156	83	3349	7581	3298	2536	0	0	0	0	0	0							天策	外功	伤害	生活技能								1	2	7												17	4979	17	729	17	6060	735	10	2	0		0	3	8		0	1							1		1	1	
961	钻龙	12363	RH_spear_009	136	0			0	0	1	0	273	3	1054	66		0	1		0		4	atMeleeWeaponDamageBase	71	71	atMeleeWeaponDamageRand	47	47	atMeleeWeaponAttackSpeedBase	27	27										5	70											4156	83	3349	7581	3298	2536	0	0	0	0	0	0							天策	外功	伤害	生活技能								1	2	7												17	4979	17	729	17	6060	735	10	2	0		0	3	8		0	1							1		1	1	
962	钻龙	12364	RH_spear_009	136	0			0	0	1	0	273	3	1054	66		0	1		0		4	atMeleeWeaponDamageBase	71	71	atMeleeWeaponDamageRand	47	47	atMeleeWeaponAttackSpeedBase	27	27										5	70											4156	83	3349	7581	3298	2536	0	0	0	0	0	0							天策	外功	伤害	生活技能								1	2	7												17	4979	17	729	17	6060	735	10	2	0		0	3	8		0	1							1		1	1	
963	狼毫笔	12365	RH_brush_006	512	0			0	0	5	0	42	2	138	38		0	1		0		2	atMeleeWeaponDamageBase	2	2	atMeleeWeaponDamageRand	1	1	atMeleeWeaponAttackSpeedBase	16	16										5	12											170	5	3942	2283	0	0	0	0	0	0	0	0							万花	内功	基础	生活技能								1	6	7												17	5084	0	0	0	0	735	14	1	0		0	4	67108863		0	0							1			1	4
964	狼毫笔	12366	RH_brush_006	512	0			0	0	5	0	48	2	149	38		0	1		0		2	atMeleeWeaponDamageBase	2	2	atMeleeWeaponDamageRand	2	2	atMeleeWeaponAttackSpeedBase	16	16										5	12											212	5	3971	2296	0	0	0	0	0	0	0	0							万花	内功	基础	生活技能								1	6	7												17	5084	0	0	0	0	735	14	1	0		0	4	67108863		0	0							1			1	4
965	狼毫笔	12367	RH_brush_006	512	0			0	0	5	0	54	2	162	38		0	1		0		2	atMeleeWeaponDamageBase	3	3	atMeleeWeaponDamageRand	2	2	atMeleeWeaponAttackSpeedBase	16	16										5	12											178	5	749	4884	2339	0	0	0	0	0	0	0							万花	内功	基础	生活技能								1	6	7												17	5084	0	0	0	0	735	14	1	0		0	4	67108863		0	0							1			1	4
966	狼毫笔	12368	RH_brush_006	512	0			0	0	5	0	60	2	174	38		0	1		0		2	atMeleeWeaponDamageBase	3	3	atMeleeWeaponDamageRand	2	2	atMeleeWeaponAttackSpeedBase	16	16										5	12											120	9	849	3021	2276	0	0	0	0	0	0	0							万花	内功	基础	生活技能								1	6	7												17	5084	0	0	0	0	735	14	1	0		0	4	67108863		0	0							1			1	4
967	狼毫笔	12369	RH_brush_006	512	0			0	0	5	0	66	2	186	38		0	1		0		2	atMeleeWeaponDamageBase	3	3	atMeleeWeaponDamageRand	2	2	atMeleeWeaponAttackSpeedBase	16	16										5	12											205	9	2079	3063	2472	0	0	0	0	0	0	0							万花	内功	基础	生活技能								1	6	7												17	5084	0	0	0	0	735	14	1	0		0	4	67108863		0	0							1			1	4
968	铜管狼毫笔	12370	RH_brush_011	517	0			0	0	5	0	72	2	199	39		0	1		0		2	atMeleeWeaponDamageBase	4	4	atMeleeWeaponDamageRand	3	3	atMeleeWeaponAttackSpeedBase	16	16										5	22											232	9	761	4767	2319	0	0	0	0	0	0	0							万花	内功	伤害	生活技能								1	6	7												17	4999	0	0	0	0	735	14	1	0		0	4	67108863		0	0							1			1	4
969	狼毫笔	12371	RH_brush_006	512	0			0	0	5	0	72	2	199	39		0	1		0		2	atMeleeWeaponDamageBase	4	4	atMeleeWeaponDamageRand	3	3	atMeleeWeaponAttackSpeedBase	16	16										5	12											232	9	761	4767	2319	0	0	0	0	0	0	0							万花	内功	基础	生活技能								1	6	7												17	5084	0	0	0	0	735	14	1	0		0	4	67108863		0	0							1			1	4
970	铜管狼毫笔	12372	RH_brush_011	517	0			0	0	5	0	78	2	212	41		0	1		0		2	atMeleeWeaponDamageBase	4	4	atMeleeWeaponDamageRand	3	3	atMeleeWeaponAttackSpeedBase	16	16										5	22											259	9	814	4916	2286	0	0	0	0	0	0	0							万花	内功	伤害	生活技能								1	6	7												17	4999	0	0	0	0	735	14	1	0		0	4	67108863		0	0							1			1	4
971	铜管狼毫笔	12373	RH_brush_011	517	0			0	0	5	0	84	2	225	44		0	1		0		2	atMeleeWeaponDamageBase	4	4	atMeleeWeaponDamageRand	3	3	atMeleeWeaponAttackSpeedBase	16	16										5	22											258	16	3003	4839	2325	0	0	0	0	0	0	0							万花	内功	伤害	生活技能								1	6	7												17	4999	0	0	0	0	735	14	1	0		0	4	67108863		0	0							1			1	4
972	铜管狼毫笔	12374	RH_brush_011	517	0			0	0	5	0	90	2	238	47		0	1		0		2	atMeleeWeaponDamageBase	5	5	atMeleeWeaponDamageRand	3	3	atMeleeWeaponAttackSpeedBase	16	16										5	22											414	16	1101	3260	2298	0	0	0	0	0	0	0							万花	内功	伤害	生活技能								1	6	7												17	4999	0	0	0	0	735	14	1	0		0	4	67108863		0	0							1			1	4
973	铜管狼毫笔	12375	RH_brush_011	517	0			0	0	5	0	96	2	252	49		0	1		0		2	atMeleeWeaponDamageBase	5	5	atMeleeWeaponDamageRand	3	3	atMeleeWeaponAttackSpeedBase	16	16										5	22											743	16	4733	3072	2392	0	0	0	0	0	0	0							万花	内功	伤害	生活技能								1	6	7												17	4999	0	0	0	0	735	14	1	0		0	4	67108863		0	0							1			1	4
974	桐木笔	12376	RH_brush_025	530	0			0	0	5	0	96	2	252	49		0	1		0		2	atMeleeWeaponDamageBase	5	5	atMeleeWeaponDamageRand	3	3	atMeleeWeaponAttackSpeedBase	16	16										5	30											743	12	907	0	0	0	0	0	0	0	0	0							万花	治疗	治疗量（PVE）	生活技能								1	6	7												17	144	0	0	0	0	735	15	1	0		0	4	67108863		0	0							1			1	8
975	铜管狼毫笔	12377	RH_brush_011	517	0			0	0	5	0	102	2	266	52		0	1		0		2	atMeleeWeaponDamageBase	5	5	atMeleeWeaponDamageRand	4	4	atMeleeWeaponAttackSpeedBase	16	16										5	22											353	16	1667	3927	2312	0	0	0	0	0	0	0							万花	内功	伤害	生活技能								1	6	7												17	4999	0	0	0	0	735	14	1	0		0	4	67108863		0	0							1			1	4
976	桐木笔	12378	RH_brush_025	530	0			0	0	5	0	102	2	266	52		0	1		0		2	atMeleeWeaponDamageBase	5	5	atMeleeWeaponDamageRand	4	4	atMeleeWeaponAttackSpeedBase	16	16										5	30											353	23	1511	0	0	0	0	0	0	0	0	0							万花	治疗	治疗量（PVE）	生活技能								1	6	7												17	144	0	0	0	0	735	15	1	0		0	4	67108863		0	0							1			1	8
977	桐木笔	12379	RH_brush_025	530	0			0	0	5	0	108	2	280	54		0	1		0		2	atMeleeWeaponDamageBase	6	6	atMeleeWeaponDamageRand	4	4	atMeleeWeaponAttackSpeedBase	16	16										5	30											474	23	726	0	0	0	0	0	0	0	0	0							万花	治疗	治疗量（PVE）	生活技能								1	6	7												17	144	0	0	0	0	735	15	1	0		0	4	67108863		0	0							1			1	8
978	岁月笔	12380	RH_brush_024	529	0			0	0	5	0	150	2	461	73		0	1		0		3	atMeleeWeaponDamageBase	10	10	atMeleeWeaponDamageRand	6	6	atMeleeWeaponAttackSpeedBase	16	16										5	40											3538	29	4793	12416	4754	0	0	0	0	0	0	0							万花	内功	伤害	生活技能								1	6	7												17	4999	17	291	0	0	735	14	1	0		0	4	67108863		0	0							1			1	4
979	桐木笔	12381	RH_brush_025	530	0			0	0	5	0	114	2	294	57		0	1		0		2	atMeleeWeaponDamageBase	6	6	atMeleeWeaponDamageRand	4	4	atMeleeWeaponAttackSpeedBase	16	16										5	30											540	23	819	0	0	0	0	0	0	0	0	0							万花	治疗	治疗量（PVE）	生活技能								1	6	7												17	144	0	0	0	0	735	15	1	0		0	4	67108863		0	0							1			1	8
980	桐木笔	12382	RH_brush_025	530	0			0	0	5	0	120	2	308	60		0	1		0		2	atMeleeWeaponDamageBase	6	6	atMeleeWeaponDamageRand	4	4	atMeleeWeaponAttackSpeedBase	16	16										5	30											1173	19	1351	0	0	0	0	0	0	0	0	0							万花	治疗	治疗量（PVE）	生活技能								1	6	7												17	144	0	0	0	0	735	15	1	0		0	4	67108863		0	0							1			1	8
981	桐木笔	12383	RH_brush_025	530	0			0	0	5	0	126	2	323	62		0	1		0		2	atMeleeWeaponDamageBase	7	7	atMeleeWeaponDamageRand	5	5	atMeleeWeaponAttackSpeedBase	16	16										5	30											1130	19	1375	0	0	0	0	0	0	0	0	0							万花	治疗	治疗量（PVE）	生活技能								1	6	7												17	144	0	0	0	0	735	15	1	0		0	4	67108863		0	0							1			1	8
982	点星	12384	RH_brush_021	546	0			0	0	5	0	90	3	286	47		0	1		0		3	atMeleeWeaponDamageBase	6	6	atMeleeWeaponDamageRand	4	4	atMeleeWeaponAttackSpeedBase	16	16										5	24											310	22	1667	3927	2312	0	0	0	0	0	0	0							万花	内功	伤害	生活技能								1	6	7												17	4999	17	291	0	0	735	14	1	0		0	4	4		0	0							1			1	
983	黄铜点穴笔	12385	RH_brush_016	522	0			0	0	5	0	132	2	338	65		0	1		0		2	atMeleeWeaponDamageBase	7	7	atMeleeWeaponDamageRand	5	5	atMeleeWeaponAttackSpeedBase	16	16										5	42											432	27	4938	6738	2501	0	0	0	0	0	0	0							万花	内功	基础	生活技能								1	6	7												17	5084	0	0	0	0	735	14	1	0		0	4	67108863		0	0							1			1	4
984	点星	12386	RH_brush_021	546	0			0	0	5	0	96	3	302	49		0	1		0		3	atMeleeWeaponDamageBase	6	6	atMeleeWeaponDamageRand	4	4	atMeleeWeaponAttackSpeedBase	16	16										5	24											530	27	4797	3942	2315	0	0	0	0	0	0	0							万花	内功	伤害	生活技能								1	6	7												17	4999	17	291	0	0	735	14	1	0		0	4	4		0	0							1			1	
985	黄铜点穴笔	12387	RH_brush_016	522	0			0	0	5	0	138	2	353	67		0	1		0		2	atMeleeWeaponDamageBase	7	7	atMeleeWeaponDamageRand	5	5	atMeleeWeaponAttackSpeedBase	16	16										5	42											3146	27	4900	12329	2695	0	0	0	0	0	0	0							万花	内功	基础	生活技能								1	6	7												17	5084	0	0	0	0	735	14	1	0		0	4	67108863		0	0							1			1	4
986	点星	12388	RH_brush_021	546	0			0	0	5	0	102	3	319	52		0	1		0		3	atMeleeWeaponDamageBase	7	7	atMeleeWeaponDamageRand	4	4	atMeleeWeaponAttackSpeedBase	16	16										5	24											429	27	911	3907	29397	0	0	0	0	0	0	0							万花	内功	伤害	生活技能								1	6	7												17	4999	17	291	0	0	735	14	1	0		0	4	4		0	0							1			1	
987	黄铜点穴笔	12389	RH_brush_016	522	0			0	0	5	0	144	2	369	70		0	1		0		2	atMeleeWeaponDamageBase	8	8	atMeleeWeaponDamageRand	5	5	atMeleeWeaponAttackSpeedBase	16	16										5	42											575	27	532	12349	2674	0	0	0	0	0	0	0							万花	内功	基础	生活技能								1	6	7												17	5084	0	0	0	0	735	14	1	0		0	4	67108863		0	0							1			1	4
988	点星	12390	RH_brush_021	546	0			0	0	5	0	108	3	336	54		0	1		0		3	atMeleeWeaponDamageBase	7	7	atMeleeWeaponDamageRand	5	5	atMeleeWeaponAttackSpeedBase	16	16										5	24											947	27	3000	3971	2369	0	0	0	0	0	0	0							万花	内功	伤害	生活技能								1	6	7												17	4999	17	291	0	0	735	14	1	0		0	4	4		0	0							1			1	
989	黄铜点穴笔	12391	RH_brush_016	522	0			0	0	5	0	150	2	384	73		0	1		0		2	atMeleeWeaponDamageBase	8	8	atMeleeWeaponDamageRand	5	5	atMeleeWeaponAttackSpeedBase	16	16										5	42											2580	27	1170	6377	2752	0	0	0	0	0	0	0							万花	内功	基础	生活技能								1	6	7												17	5084	0	0	0	0	735	14	1	0		0	4	67108863		0	0							1			1	4
990	黄铜点穴笔	12392	RH_brush_016	522	0			0	0	5	0	156	2	400	75		0	1		0		2	atMeleeWeaponDamageBase	8	8	atMeleeWeaponDamageRand	6	6	atMeleeWeaponAttackSpeedBase	16	16										5	42											2849	29	4941	4261	2548	0	0	0	0	0	0	0							万花	内功	基础	生活技能								1	6	7												17	5084	0	0	0	0	735	14	1	0		0	4	67108863		0	0							1			1	4
991	判官笔	12393	RH_brush_009	515	0			0	0	5	0	186	2	482	88		0	1		0		2	atMeleeWeaponDamageBase	10	10	atMeleeWeaponDamageRand	7	7	atMeleeWeaponAttackSpeedBase	16	16										5	50											3152	41	3023	13103	2733	0	0	0	0	0	0	0							万花	内功	伤害	生活技能								1	6	7												17	4999	0	0	0	0	735	14	1	0		0	4	67108863		0	0							1			1	4
