ID	Name	UiID	RepresentID	ColorID	ColorID1	ColorID2	Genre	SubType	DetailType	Price	Level	BindType	MaxDurability	AbradeRate	MaxExistTime	MaxExistAmount	CanTrade	CanDestroy	SetID	ScriptName	Quality	Base1Type	Base1Min	Base1Max	Base2Type	Base2Min	Base2Max	Base3Type	Base3Min	Base3Max	Base4Type	Base4Min	Base4Max	Base5Type	Base5Min	Base5Max	Base6Type	Base6Min	Base6Max	Require1Type	Require1Value	Require2Type	Require2Value	Require3Type	Require3Value	Require4Type	Require4Value	Require5Type	Require5Value	Require6Type	Require6Value	Magic1Type	Magic2Type	Magic3Type	Magic4Type	Magic5Type	Magic6Type	Magic7Type	Magic8Type	Magic9Type	Magic10Type	Magic11Type	Magic12Type	Magic13Type	Magic14Type	Magic15Type	Magic16Type	SkillID	SkillLevel	BelongSchool	MagicKind	MagicType	GetType	_CATEGORY	CoolDownID	IconTag1	IconTag2	IsSpecialIcon	IsSpecialRepresent	IconID	CanSetColor	AucGenre	AucSubType	RequireCamp	RequireProfessionID	RequireProfessionLevel	RequireProfessionBranch	PackageGenerType	PackageSubType	TargetType	EnchantRepresentID1	EnchantRepresentID2	EnchantRepresentID3	EnchantRepresentID4	ExistType	EquipCoolDownID	RecommendID	DiamondTypeMask1	DiamondAttributeID1	DiamondTypeMask2	DiamondAttributeID2	DiamondTypeMask3	DiamondAttributeID3	MaxStrengthLevel	CanApart	IgnoreBindMask	CanExterior	BelongForceMask	MapBanUseItemMask	Represent1	SpecialRepair	CanChangeMagic	GrowthTabIndex	NeedGrowthExp	CanShared	MapBanTradeItemMask	MapCanExistItemMask	MapBanEquipItemMask	EquipUsage	RepairPriceRebate	AucMountRecommendMask
3989	哼哈·邪魅一笑	252648	153	0			0	18	0	0	1	2	0	0	0	0	0	1	0		4	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	小头像	其他	0			0	0	0	1	22	12	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0			0			0				1		
3990	哼哈·你快走开	252649	154	0			0	18	0	0	1	2	0	0	0	0	0	1	0		4	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	小头像	其他	0			0	0	0	1	22	12	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0			0			0				1		
3991	哼哈·白日做梦	252646	151	0			0	18	0	0	1	3	0	0	0	0	0	1	0		4	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	小头像	其他	0			0	0	0	1	22	12	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0			0			0				1		
3992	哼哈·哦嚯嚯嚯	252647	152	0			0	18	0	0	1	3	0	0	0	0	0	1	0		4	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	小头像	其他	0			0	0	0	1	22	12	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0			0			0				1		
3993	哼哈·邪魅一笑	252648	153	0			0	18	0	0	1	3	0	0	0	0	0	1	0		4	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	小头像	其他	0			0	0	0	1	22	12	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0			0			0				1		
3994	哼哈·你快走开	252649	154	0			0	18	0	0	1	3	0	0	0	0	0	1	0		4	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	小头像	其他	0			0	0	0	1	22	12	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0			0			0				1		
3995	果蔬袋·癸	252730	0	0			0	12	0	50400	1	3	30	0	0	1	1	1	0	0	3	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	未知	其他	0			0	0	0	1	6	1	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0		0	0			0				1		
3996	像韵·雀灵	252792	155	0			0	18	0	0	1	2	0	0	0	0	0	1	0		4	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	小头像	其他	0			0	0	0	1	22	12	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0			0			0				1		
3997	毛茸茸的皮袋·辛丑	252922	0	0			0	12	0	68400	1	3	32	0	0	1	1	1	0	0	4	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	未知	其他	0			0	0	0	1	6	1	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0		0	0			0				1		
3998	月光宝盒·辛丑	252923	0	0			0	12	0	50400	1	3	30	0	0	1	1	1	0	0	3	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	未知	其他	0			0	0	0	1	6	1	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0		0	0			0				1		
3999	像韵·沧海潮生	252924	156	0			0	18	0	0	1	2	0	0	0	0	0	1	0		4	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	小头像	其他	0			0	0	0	1	22	12	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0			0			0				1		
4000	像韵·沧海潮生	252924	156	0			0	18	0	0	1	3	0	0	0	0	0	1	0		4	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	小头像	其他	0			0	0	0	1	22	12	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0			0			0				1		
4001	寇岛宝藏包裹	7478		0			0	12	0	2420		1	14				1	1			1																			0	0																																任务道具					1		0		6	1	7																					0							0							1		
4002	牡丹坠	7479	0	0			0	11	0	0	49	2	0	0							2	atInvalid	0	0	atInvalid	0	0	atInvalid	0	0										5	43											0	0	0	0	0	0	0	0	0	0	0	0										任务道具装备					1		0		22	5	7												736	0	0	0	0	0	0	0		0	0		67108863				0							1		
4003	寇岛宝藏饰品	7480	0	0			0	4	0	0	49	2	0	0							2	atInvalid	0	0	atInvalid	0	0	atInvalid	0	0										5	43											482	4	7	10	5	0	0	0	0	0	0	0										任务道具装备					1		0		4	1	7												736	1	0	0	0	0	0	0		0	0		67108863				0							1		
4004	红豆	9100	0	0			0	4	0	0	45	3	0	0	0	0	1	1	0	0	3	atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	8	2	24	9	0	0	0	0	0	0	0					0	0				任务道具装备	其他	0			1		0		4	1	7												736	1	5	65	0	0	0	0		0	0		67108863				0							1		
4005	京衙卫佩包	14094	37	0			0	11	0	0	1	3	0	0	0	0	0	1	0	scripts\Map\金水镇\item\京衙卫配包.lua	1		0	0		0	0		0	0	atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	0	0	——	通用	基础	任务道具	其他	0			1	1	0		22	5	7																					0							0							1		
4006	西山宝库·罗曼琴	14602	7	0			0	14	0	0	1	3	0	0	0	0	0	1	0	0	4		0	0		0	0		0	0	atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	0	0				任务道具	其他	0			1		0		22	4	7																					0							0			0				1		
4007	西山宝库·蓑衣	14605	46	0			0	14	0	0	1	3	0	0	0	0	0	1	0	0	3		0	0		0	0		0	0	atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	0	0				任务道具	其他	0			1		0		22	4	7																					0							0							1		
4008	天字·如意架	18682	29					14	0	0	45	3							0		1																			0																														——	——	——	任务道具									22	4	7																				0	0							0							1		
4009	天字·护花书笈	18683	3					14	0	0	45	3							0		1																			0																														——	——	——	任务道具									22	4	7																				0	0							0							1		
4010	天字·极乐帽	18684	31					14	0	0	45	3							0		1																			0																														——	——	——	任务道具									22	4	7																				0	0							0							1		
4011	天字·昆吾盾	18685	16					14	0	0	45	3							0		1																			0																														——	——	——	任务道具									22	4	7																				0	0							0							1		
4012	天字·铭心锤	18686	18					11	0	0	45	3							0		1																			0																														——	——	——	任务道具									22	5	7																				0	0							0							1		
4013	天字·草篓	18687	44					11	0	0	45	3							0		1																			0																														——	——	——	任务道具									22	5	7																				0	0							0							1		
4014	天字·歃血盾	18688	32					14	0	0	45	3							0		1																			0																														——	——	——	任务道具									22	4	7																				0	0							0							1		
4015	天字·酒须醉	18689	45					11	0	0	45	3							0		1																			0																														——	——	——	任务道具									22	5	7																				0	0							0							1		
4016	天字·连城角	18690	46					11	0	0	45	3							0		1																			0																														——	——	——	任务道具									22	5	7																				0	0							0							1		
4017	天字·惬意醺	18691	47					11	0	0	45	3							0		1																			0																														——	——	——	任务道具									22	5	7																				0	0							0							1		
4018	粗布腰包	18787		0			0	12	0	32		3	6	0			0	1			1	atInvalid	0	0	atInvalid	0	0	atInvalid	0	0										0												0	0	0	0	0	0	0	0	0	0	0	0										任务道具		0			1		0		6	1	7																					0							0							1		
4019	棉布包	18788		0			0	12	0	240		3	8	0			0	1			1	atInvalid	0	0	atInvalid	0	0	atInvalid	0	0										0												0	0	0	0	0	0	0	0	0	0	0	0										任务道具		0			1		0		6	1	7																					0							0							1		
4020	丝绸皮包	18789		0			0	12	0	800		3	10	0			0	1			1	atInvalid	0	0	atInvalid	0	0	atInvalid	0	0										0												0	0	0	0	0	0	0	0	0	0	0	0										任务道具		0			1		0		6	1	7																					0							0							1		
4021	彩锦皮包	18790		0			0	12	0	1600		3	12	0			0	1			2	atInvalid	0	0	atInvalid	0	0	atInvalid	0	0										0												0	0	0	0	0	0	0	0	0	0	0	0										任务道具		0			1		0		6	1	7																					0							0							1		
4022	绫罗皮包	18791		0			0	12	0	3000		3	14	0			0	1			2	atInvalid	0	0	atInvalid	0	0	atInvalid	0	0										0												0	0	0	0	0	0	0	0	0	0	0	0										任务道具		0			1		0		6	1	7																					0							0							1		
4023	轻容百花包	18792		0			0	12	0	7200		3	16	0			0				3	atInvalid	0	0	atInvalid	0	0	atInvalid	0	0										0												0	0	0	0	0	0	0	0	0	0	0	0										任务道具		0			1		0		6	1	7																					0							0							1		
4024	隐元秘宝·风骨霸刀	18793	48	0			0	11	0	0	1	3	0	0	0	0	0	1	0	0	3		0	0		0	0		0	0	atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	0	0				任务道具	其他	0			1		0		22	5	7																					0							0							1		
4025	隐元秘宝·孟秋叶刃	18794	48	1			0	11	0	0	1	3	0	0	0	0	0	1	0	0	3		0	0		0	0		0	0	atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	0	0				任务道具	其他	0			1		0		22	5	7																					0							0							1		
4026	隐元秘宝·子虚吴钩	18795	48	2			0	11	0	0	1	3	0	0	0	0	0	1	0	0	3		0	0		0	0		0	0	atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	0	0				任务道具	其他	0			1		0		22	5	7																					0							0							1		
4027	隐元秘宝·乌有越兵	18796	48	3			0	11	0	0	1	3	0	0	0	0	0	1	0	0	3		0	0		0	0		0	0	atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	0	0				任务道具	其他	0			1		0		22	5	7																					0							0							1		
4028	隐元秘宝·梦回吹角	18797	49	0			0	11	0	0	1	3	0	0	0	0	0	1	0	0	3		0	0		0	0		0	0	atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	0	0				任务道具	其他	0			1		0		22	5	7																					0							0							1		
4029	隐元秘宝·云胡听醉	18798	34	0			0	14	0	0	1	3	0	0	0	0	0	1	0	0	3		0	0		0	0		0	0	atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	0	0				任务道具	其他	0			1		0		22	4	7																					0							0							1		
4030	隐元秘宝·前尘如风	18799	33	0			0	14	0	0	1	3	0	0	0	0	0	1	0	0	3		0	0		0	0		0	0	atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	0	0				任务道具	其他	0			1		0		22	4	7																					0							0							1		
4031	隐元秘宝·阮溪琴吟	18800	35	0			0	14	0	0	1	3	0	0	0	0	0	1	0	0	3		0	0		0	0		0	0	atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	0	0				任务道具	其他	0			1		0		22	4	7																					0							0							1		
4032	天字·乐志帽	19105	36					14	0	0	45	3							0		1																			0																														——	——	——	任务道具									22	4	7																				0	0							0							1		
4033	天字·霓裳架	19106	37					14	0	0	45	3							0		1																			0																														——	——	——	任务道具									22	4	7																				0	0							0							1		
4034	天字·玉果篮	19107	38					14	0	0	45	3							0		1																			0																														——	——	——	任务道具									22	4	7																				0	0							0							1		
4035	结义酒	9117	7	0			0	11	0	0	20	3	0	0					0		2	atInvalid	0	0	atInvalid	0	0	atInvalid	0	0										5	20											0	0	0	0	0	0	0	0	0	0	0	0							——	——	——	任务道具	其他				1	1	0		22	5	7																				1	0							0							1		
4036	汗血宝马	9116	22	0			0	15	0	0	4	3	1200	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	3	atMoveSpeedPercent	819	819	atInvalid			atInvalid												5	20											25273	0	0	0	0	0	0	0	0	0	0	0											其他				1	1	0		5	1	7												736								0	0	0		67108863				0							1		
4037	像韵·载欢	252926	157	0			0	18	0	0	1	2	0	0	0	0	0	1	0		4	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	小头像	其他	0			0	0	0	1	22	12	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0			0			0				1		
4038	吱吱·小脸一红	252927	158	0			0	18	0	0	1	2	0	0	0	0	0	1	0		4	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	小头像	其他	0			0	0	0	1	22	12	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0			0			0				1		
4039	吱吱·宝宝叹气	252928	159	0			0	18	0	0	1	2	0	0	0	0	0	1	0		4	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	小头像	其他	0			0	0	0	1	22	12	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0			0			0				1		
4040	吱吱·努力干饭	252929	160	0			0	18	0	0	1	2	0	0	0	0	0	1	0		4	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	小头像	其他	0			0	0	0	1	22	12	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0			0			0				1		
4041	吱吱·莫挨老子	252930	161	0			0	18	0	0	1	2	0	0	0	0	0	1	0		4	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	小头像	其他	0			0	0	0	1	22	12	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0			0			0				1		
4042	吱吱·小脸一红	252927	158	0			0	18	0	0	1	3	0	0	0	0	0	1	0		4	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	小头像	其他	0			0	0	0	1	22	12	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0			0			0				1		
4043	吱吱·宝宝叹气	252928	159	0			0	18	0	0	1	3	0	0	0	0	0	1	0		4	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	小头像	其他	0			0	0	0	1	22	12	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0			0			0				1		
4044	吱吱·努力干饭	252929	160	0			0	18	0	0	1	3	0	0	0	0	0	1	0		4	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	小头像	其他	0			0	0	0	1	22	12	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0			0			0				1		
4045	吱吱·莫挨老子	252930	161	0			0	18	0	0	1	3	0	0	0	0	0	1	0		4	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	小头像	其他	0			0	0	0	1	22	12	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0			0			0				1		
4046	像韵·迷金醉梦	253210	162	0			0	18	0	0	1	2	0	0	0	0	0	1	0		4	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	小头像	其他	0			0	0	0	1	22	12	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0			0			0				1		
4047	像韵·游园惊梦	253690	163	0			0	18	0	0	1	2	0	0	0	0	0	1	0		4	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	小头像	其他	0			0	0	0	1	22	12	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0			0			0				1		
4048	小饼·哦？	253691	164	0			0	18	0	0	1	2	0	0	0	0	0	1	0		4	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	小头像	其他	0			0	0	0	1	22	12	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0			0			0				1		
4049	小饼·喵~	253692	165	0			0	18	0	0	1	2	0	0	0	0	0	1	0		4	atInvalid			atInvalid			atInvalid			atInvalid	0	0	atInvalid	0	0	atInvalid	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	——	通用	基础	小头像	其他	0			0	0	0	1	22	12	7	0	0	0	-1	-1	0	0	0	0	0	0	736								0	0	0		67108863	0			0			0				1		
4050	鬼柳指环	24243	0					5	0	25	393	2	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	75											3299	468	280	7542	2909	0	0	0	0	0	0	0							通用	身法	伤害（PVE）	掉落									4	2	7												736	5							3	1	0		67108863				1							1		1124647040
4051	晚霞潋玉	24244	0					5	0	25	393	2	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	75											3299	44	750	15796	2909	0	0	0	0	0	0	0							通用	根骨	伤害（PVE）	掉落									4	2	7												736	6							3	1	0		67108863				1							1		136316224
4052	谬狂血链	24245	0					4	0	25	393	2	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	75											3299	59	280	7542	2909	0	0	0	0	0	0	0							通用	力道	伤害（PVE）	掉落									4	1	7												736	4	17	33899	0	0	0	0	3	1	0		67108863				1							1		545333264
4053	汹怖束颈	24246	0					4	0	25	393	2	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	75											3299	57	750	15796	2909	0	0	0	0	0	0	0							通用	元气	伤害（PVE）	掉落									4	1	7												736	7	17	33899	0	0	0	0	3	1	0		67108863				1							1		2214727685
4054	赤豹斗印	24247	0					7	0	31	393	2	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	75											3299	59	280	7542	2909	0	0	0	0	0	0	0							通用	力道	伤害（PVE）	掉落									4	3	7												736	4	17	6060	0	0	0	0	3	1	0		67108863				1							1		545333264
4055	钟离委珠	24248	0					7	0	31	393	2	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	75											3299	57	750	15796	2909	0	0	0	0	0	0	0							通用	元气	伤害（PVE）	掉落									4	3	7												736	7	17	30981	0	0	0	0	3	1	0		67108863				1							1		2214727685
4056	龙叱扳指	24279	0					5	0	27	417	2	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	78											3736	59	316	7545	3055	0	0	0	0	0	0	0							通用	力道	伤害（PVE）	掉落									4	2	7												736	4							6	1	0		67108863				1							1		545333264
4057	炜烨扳指	24280	0					5	0	27	417	2	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	78											3736	57	283	15933	3055	0	0	0	0	0	0	0							通用	元气	伤害（PVE）	掉落									4	2	7												736	7							6	1	0		67108863				1							1		2214727685
4058	车台引	24281	0					4	0	27	417	2	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	78											3736	468	316	7545	3055	0	0	0	0	0	0	0							通用	身法	伤害（PVE）	掉落									4	1	7												736	5	17	33899	0	0	0	0	6	1	0		67108863				1							1		1124647040
4059	鸳屏梦	24282	0					4	0	27	417	2	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	78											3736	44	283	15933	3055	0	0	0	0	0	0	0							通用	根骨	伤害（PVE）	掉落									4	1	7												736	6	17	33899	0	0	0	0	6	1	0		67108863				1							1		136316224
4060	仙叟青玉尺	24283	0					7	0	33	417	2	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	78											3736	468	316	7545	3055	0	0	0	0	0	0	0							通用	身法	伤害（PVE）	掉落									4	3	7												736	5	17	6060	0	0	0	0	6	1	0		67108863				1							1		1124647040
4061	澹台月璧	24284	0					7	0	33	417	2	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	78											3736	44	283	15933	3055	0	0	0	0	0	0	0							通用	根骨	伤害（PVE）	掉落									4	3	7												736	6	17	30981	0	0	0	0	6	1	0		67108863				1							1		136316224
4062	奎章古戒	24319	0					5	0	28	433	2	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	80											3367	85	86	7552	2872	0	0	0	0	0	0	0							通用	身法	伤害（PVE）	掉落									4	2	7												736	5							4	1	0		67108863				1							1		1124647040
4063	真宗谒	24320	0					5	0	28	433	2	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	80											3367	54	283	15794	2872	0	0	0	0	0	0	0							通用	元气	伤害（PVE）	掉落									4	2	7												736	7							4	1	0		67108863				1							1		2214727685
4064	恶来护颈	24321	0					4	0	28	433	2	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	80											3367	55	86	7552	2872	0	0	0	0	0	0	0							通用	力道	伤害（PVE）	掉落									4	1	7												736	4	17	33899	0	0	0	0	4	1	0		67108863				1							1		545333264
4065	苕折苇环	24322	0					4	0	28	433	2	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	80											3367	54	283	15794	2872	0	0	0	0	0	0	0							通用	元气	伤害（PVE）	掉落									4	1	7												736	7	17	33899	0	0	0	0	4	1	0		67108863				1							1		2214727685
4066	边城寒	24323	0					7	0	34	433	2	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	80											3367	55	86	7552	2872	0	0	0	0	0	0	0							通用	力道	伤害（PVE）	掉落									4	3	7												736	4	17	6060	0	0	0	0	4	1	0		67108863				1							1		545333264
4067	钵盛毒龙	24324	0					7	0	34	433	2	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	80											3367	54	283	15794	2872	0	0	0	0	0	0	0							通用	元气	伤害（PVE）	掉落									4	3	7												736	7	17	30981	0	0	0	0	4	1	0		67108863				1							1		2214727685
4068	蜀将古戒	24355	0					5	0	24	369	2	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	72											3542	55	921	7626	5051	0	0	0	0	0	0	0							通用	力道	伤害（PVE）	掉落									4	2	7												736	4							4	1	0		67108863				1							1		545333264
4069	参鸾霓环	24356	0					5	0	24	369	2	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	72											3542	39	395	15546	5051	0	0	0	0	0	0	0							通用	根骨	伤害（PVE）	掉落									4	2	7												736	6							4	1	0		67108863				1							1		136316224
4070	龙云簇	24357	0					4	0	24	369	2	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	72											3542	85	921	7626	5051	0	0	0	0	0	0	0							通用	身法	伤害（PVE）	掉落									4	1	7												736	5	17	33899	0	0	0	0	4	1	0		67108863				1							1		1124647040
4071	颂古缀恩链	24358	0					4	0	24	369	2	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	72											3542	54	395	15546	5051	0	0	0	0	0	0	0							通用	元气	伤害（PVE）	掉落									4	1	7												736	7	17	33899	0	0	0	0	4	1	0		67108863				1							1		2214727685
4072	囚牛佩	24359	0					7	0	29	369	2	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	72											3542	85	921	7626	5051	0	0	0	0	0	0	0							通用	身法	伤害（PVE）	掉落									4	3	7												736	5	17	6060	0	0	0	0	4	1	0		67108863				1							1		1124647040
4073	煦物佩	24360	0					7	0	29	369	2	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	72											3542	39	395	15546	5051	0	0	0	0	0	0	0							通用	根骨	伤害（PVE）	掉落									4	3	7												736	6	17	30981	0	0	0	0	4	1	0		67108863				1							1		136316224
