ID	Duration	MinDuration	note	Usage	MaxCount	MaxDuration	CanBackup	MaxOverDraftCount	CanAccelerate	NeedSyncOB
2310	40	40	忘攸蛊	9	1	40	1	0	1	1
2311	0.5	0.5	忘攸蛊保护cd	9	1	0.5	1	0	1	0
2312	30	30	神机锁定	10	1	30	1	0	1	1
2313	0.5	0.5	神机锁定保护cd	10	1	0.5	1	0	0	0
2314	12	12	高山流水20秒进调息	69	1	12	1	0	1	0
2315	25	25	汇神合极	10	1	25	1	0	1	0
2316	3	3	汇神合极二段	10	1	3	1	0	1	0
2317	3	3	知微移灯共CD	76	1	3	1	0	1	0
2318	8	8	亢龙有悔CD	7	1	8	1	0	1	0
2319	60	60	古琴cd60s	0	1	60	0	0	0	0
2320	0.8	0.8	折枝拂露GCD	78	1	0.8	1	0	1	0
2321	30	30	泠风解怀	4	1	30	1	0	1	1
2322	5	5	阵云结晦	68	1	5	1	0	1	0
2324	1	1	神龙降世额外伤害内置CD	7	1	1	1	0	1	0
2325	16	16	玉简的疏影横斜cd	69	3	16	1	0	1	1
2326	1	1	忘攸蛊保护cd	9	1	1	1	0	1	0
2330	8	8	徵_流照cd	69	3	8	1	0	1	0
2331	1	1	灵蛇引不占GCD	9	1	1	1	0	1	0
2332	1	1	天蛛引不占GCD	9	1	1	1	0	1	0
2333	1	1	碧蝶引不占GCD	9	1	1	1	0	1	0
2334	1	1	玉蟾引不占GCD	9	1	1	1	0	1	0
2335	1	1	风蜈引不占GCD	9	1	1	1	0	1	0
2336	1	1	圣蝎引不占GCD	9	1	1	1	0	1	0
2337	11	11	书离羽加一秒	69	3	11	1	0	1	1
2338	3	3	游仙物化CD	73	1	3	1	0	1	0
2339	50	50	鸿蒙天禁中性cd	76	1	50	1	0	1	1
2340	30	30	南草cd	78	1	30	1	0	1	1
2341	1.5	1.5	纷纭千斤坠保护cd	5	1	1.5	1	0	1	0
2342	1	1	交易行购买CD	13	1	1	1	0	0	0
2343	600	600	玩具_一起跳舞	46	1	600	1	0	1	0
2344	600	600	玩具_蘑菇汤	46	1	600	1	0	1	0
2345	900	900	捷鹤抛车_使用CD	12	1	900	0	0	0	0
2346	0.5	0.5	车悬阵保护CD	1	1	0.5	1	0	1	0
2347	45	45	杀鸡_红太狼锅cd	0	2	45	1	0	1	0
2348	2	2	杀鸡_狼出刀cd	0	1	2	1	0	1	0
2349	0.5	0.5	杀鸡_羊治疗cd	0	1	0.5	1	0	1	0
2350	1.5	1.5	杀鸡_羊挣扎cd	0	1	1.5	1	0	1	0
2351	60	60	杀鸡_喜羊羊加速cd	0	1	60	1	0	1	0
2352	10	10	杀鸡_美羊羊闪耀cd	0	1	10	1	0	1	0
2353	30	30	杀鸡_暖羊羊美丽心灵cd	0	1	30	1	0	1	0
2354	60	60	杀鸡_灰太狼夹子cd	0	3	60	1	0	1	0
2355	50	50	杀鸡_红太狼平底锅cd	0	2	50	1	0	1	0
2356	5	5	杀鸡_狼命中目标后的cd	0	1	5	1	0	1	0
2357	3	3	杀鸡_狼背人放下保护cd	0	1	3	1	0	1	0
2358	15	15	秋肃商阳15秒	2	1	15	1	0	1	0
2359	3	3	杀鸡_红太狼的锅保护cd	0	1	3	1	0	1	0
2360	3	3	灰太狼夹子保护cd	0	1	3	1	0	1	0
2361	5	5	杀鸡_翻窗CD5秒	0	2	5	1	0	1	0
2362	30	30	易容道具	0	1	30	0	0	0	0
2363	600	600	喜灰变身	0	1	600	0	0	0	0
2364	5	5	杀鸡_换人	0	1	5	1	0	0	0
2365	86400	86400	玄晶加成CD	64	1	86400	0	0	0	0
2366	30	30	端午_腰挂_青云祥临_使用CD	46	1	30	1	0	0	0
2367	5	5	共战江湖	13	1	5	0	0	0	0
2368	0.5	0.5	康宴别轻击一段GCD	79	1	0.5	1	0	1	0
2369	600	600	灰太狼变身	0	1	600	0	0	0	0
2370	2592000	2592000	玄晶遇见次数冷却	64	1	2592000	0	0	0	0
2371	0.625	0.625	康宴别轻击二段GCD	79	1	0.625	1	0	1	0
2372	0.6875	0.6875	康宴别轻击三段GCD	79	1	0.6875	1	0	1	0
2373	0.625	0.625	康宴别轻击四段GCD	79	1	0.625	1	0	1	0
2374	0.875	0.875	康宴别重击一段GCD	79	1	0.875	1	0	1	0
2375	60	60	吃鸡天原绝境破冰cd	0	1	60	0	0	0	0
2376	8	8	康宴别闪避CD	79	3	8	1	0	1	0
2377	10	10	康宴别小技能CD	79	1	10	1	0	1	0
2378	20	20	康宴别绝技CD	79	1	20	1	0	1	0
2379	5	5	藤原佑野_旋转龙头	12	1	5	0	0	0	0
2380	1	1	通用防连击闪避保护CD	79	1	1	1	0	1	0
2381	0.5625	0.5625	沈剑心轻击一段GCD	79	1	0.5625	1	0	1	0
2382	1.125	1.125	沈剑心轻击二段GCD	79	1	1.125	1	0	1	0
2383	0.8125	0.8125	沈剑心轻击三段GCD	79	1	0.8125	1	0	1	0
2384	2.25	2.25	沈剑心重击GCD	79	1	2.25	1	0	1	0
2386	2.3125	2.3125	沈剑心小技能GCD	79	1	2.3125	1	0	1	0
2387	20	20	沈剑心小技能CD	79	1	20	1	0	1	0
2388	20	20	沈剑心绝技CD	79	1	20	1	0	1	0
2389	0.5	0.5	唐小珂轻击一段GCD	79	1	0.5	1	0	1	0
2390	0.875	0.875	唐小珂轻击二段GCD	79	1	0.875	1	0	1	0
2391	1.25	1.25	唐小珂轻击三段GCD	79	1	1.25	1	0	1	0
2392	1.125	1.125	唐小柯重击GCD	79	1	1.125	1	0	1	0
2393	5	5	唐小珂小技能GCD	79	1	5	1	0	1	0
2394	10	10	唐小珂小技能CD	79	1	10	1	0	1	0
2395	5	5	唐小珂绝技GCD	79	1	5	1	0	1	0
2396	25	25	唐小珂绝技CD	79	1	25	1	0	1	0
2397	0.625	0.625	沐晴柔轻击一段GCD	79	1	0.625	1	0	1	0
2398	0.875	0.875	沐晴柔轻击二段GCD	79	1	0.875	1	0	1	0
2399	0.875	0.875	沐晴柔轻击三段GCD	79	1	0.875	1	0	1	0
2400	1	1	沐晴柔重击GCD	79	1	1	1	0	1	0
2401	180	180	首次进入战斗CD	79	1	180	1	0	1	0
2402	2	2	切换角色通用CD	79	1	2	1	0	1	0
2404	20	20	沐晴柔绝技CD	79	1	20	1	0	1	0
2405	10	10	沐晴柔小技能CD	79	1	10	1	0	1	0
2406	2	2	沐晴柔小技能GCD	79	1	2	1	0	1	0
2408	3	3	凝视调息	80	1	3	1	0	1	0
2409	1	1	养成界面操作CD	79	1	1	1	0	1	0
2410	5	5	好感任务查询CD	79	1	5	1	0	1	0
2411	1	1	青川濯莲不占GCD	78	1	1	1	0	1	0
2412	3	3	游泽银光照雪	78	1	3	1	0	1	0
2413	3	3	游泽群体银光照雪	78	1	3	1	0	1	0
2414	65	65	无想反弹CD	5	1	65	1	0	1	0
2415	1	1	技能皮肤切换cd	42	1	1	1	0	1	0
2416	99999999	99999999	提多罗吒_天绝华散曲·黑洞	11	1	99999999	0	0	0	1
2417	10	10	提多罗吒_九音陀罗曲·破镜	11	1	10	0	0	0	1
2418	30	30	回忆录_暗龙火冲	11	1	30	0	0	0	1
2419	30	30	回忆录_红蝠掠影	11	1	30	0	0	0	1
2420	1	1	血龙摆尾_丐帮gcd	11	1	1		0	0	0
2421	600	600	玩具_基佬紫	13	1	600	1	0	1	0
2422	1	1	指令CD	79	1	1	1	0	1	0
2423	1.5	0	纷绞势CD	80	1	1.5	1	0	1	0
2424	12	12	顾应式CD	80	1	12	1	0	1	1
2425	20	20	疾电式CD	80	1	20	1	0	1	1
2426	35	35	纳刀反击CD	80	1	35	1	0	1	1
2428	2	2	山寨安小逢普攻	0	1	2	1	0	0	0
2429	60	60	山寨安小逢召唤水鬼	0	1	60	1	0	0	0
2430	40	40	山寨安小逢追人	0	1	40	1	0	0	0
2431	40	40	山寨安小逢召唤圈	0	1	40	1	0	0	0
2432	10	10	山寨安小逢面向aoe	0	1	10	1	0	0	0
2433	12	12	破浪二式CD	80	1	12	1	0	1	1
2434	30	30	门派轻功CD	80	1	30	1	0	1	1
2435	120	120	道具_花语酥心	0	1	120	1	0	1	0
2436	1.5	0	单刀GCD	80	1	3		0	0	0
2437	1.5	0	擒拿GCD	80	1	3		0	0	0
2438	45	45	洗兵雨CD	80	1	45	1	0	1	1
2439	90	90	伪传_甘霖	0	1	90	1	0	1	0
2440	45	45	伪传_雷神扫射	0	1	45	1	0	1	0
2441	30	30	触石雨CD	80	1	30	1	0	1	1
2442	300	300	伪传_内满	0	1	300	1	0	0	0
2443	50	50	山寨安小逢_跳舞cd	0	1	50	1	0	0	0
2444	40	40	山寨安小逢_走火入魔	0	1	40	1	0	0	0
2445	1	1	828钩锁CD	13	1	1	1	0	1	0
2446	40	40	伪传_月铳	0	1	40	1	0	1	0
2447	75	75	伪传_强力磁铁	0	1	75	1	0	1	0
2448	30	30	伪传_这就是狼牙	0	1	30	1	0	1	0
2449	90	90	伪传_血染春秋	0	1	90	1	0	1	0
2450	60	60	伪传_断长生	0	1	60	1	0	1	0
2451	90	90	伪传_御海刀	0	1	90	1	0	1	0
2452	600	600	时光宝石10minCD	0	1	600	1	0	0	0
2453	20	20	山寨安小逢_技能gcd	0	1	20	1	0	0	0
2454	15	15	山寨安小逢_踹人cd	0	1	15	1	0	0	0
2455	0.5	0.5	凝神式保护CD	80	1	0.5	1	0	0	0
2456	600	600	浩气绘影CD	13	1	600	1	0	1	0
2457	600	600	恶人绘影CD	13	1	600	1	0	1	0
2458	1800	1800	中秋活动_月饼烘烤箱30分钟	46		1800		0	0	0
2459	6	6	留客雨CD	80	1	6	1	0	1	1
2460	6	6	拔剑_6s保护CD	3	1	6	1	0	1	0
2461	20	20	灭影追风CD	80	1	20	1	0	1	1
2462	50	50	游风飘踪CD	80	2	50	1	0	1	1
2464	45	45	剑道万象CD	3	1	45	1	0	1	0
2465	25	25	刀宗打断CD	80	1	25	1	0	1	1
2466	30	30	门派轻功充能CD	80	2	30	1	0	1	1
2467	45	45	奇穴斩杀CD	80	1	45	1	0	1	1
2468	5	5	额外乱天狼	74	1	5	1	0	1	0
2469	0.5	0.5	游风飘踪保护CD	80	1	0.5	1	0	0	0
2470	25	25	合璧知意cd25秒	4	1	25	1	0	1	0
2473	15	15	宠物GCD	9	1	15	1	0	1	0
2474	30	30	祭血关山	68	1	30	1	0	1	0
2475	70	70	落子无悔	2	1	70	1	0	1	0
2476	30	30	千机连环	10	2	30	1	0	1	0
2477	30	30	寂灭蛊	9	1	30	1	0	1	0
2478	1.2	1.2	门派轻功保护CD	80	1	1.2	1	0	0	0
2479	20	20	剑引龙泉	6	1	20	1	0	1	0
2480	40	40	清净心CD	8	1	40	1	0	1	1
2481	50	50	韶景飘芳	4	1	50	1	0	1	0
2482	0.25	0.25	破招子技能gcd	11	1	0.25	1	0	1	0
2483	75	75	孔雀引	9	1	75	1	0	1	1
2484	40	40	尽典刑	74	1	40	1	0	1	0
2485	18	18	逆火	76	2	18	1	0	1	1
2486	15	15	将临阵	1	1	15	1	0	1	1
2487	30	30	肃羽母技能CD	78	1	30	1	0	1	0
2488	30	30	展屏CD	9	1	30	1	0	1	0
2489	30	30	应理与药	78	1	30	1	0	1	0
2490	120	120	暗度·怒锋倾涛	74	1	120	1	0	1	0
2491	15	15	铸兵	6	3	15	1	0	1	1
2492	25	25	丢棍子表面CD	5	1	25	1	0	1	0
2493	0.5	0.5	丢棍子实际CD	5	1	0.5	1	0	1	0
2494	0.25	0.25	破招子技能gcd2	11	1	0.25	1	0	1	0
2495	20	20	蓄力射箭	1	1	20	1	0	1	1
2496	12	12	横云断浪充能CD	80	2	12	1	0	1	1
2497	40	40	西津渡_刘展_射手援助	12	1	40	0	0	0	0
2498	5	5	跨服野外神行CD	13	1	5		0	0	0
2499	25	25	诡鉴冥微	10	2	25	1	0	1	0
2500	40	40	青霄化羽	69	1	40	1	0	1	0
2501	15	15	扬刀激尘	71	1	15	1	0	1	1
2502	1.5	1.5	百战通用gcd	11	1	1.5		0	0	0
2503	0.5	0.5	疾电势保护CD	80	1	0.5	1	0	0	0
2504	20	20	西津渡_韩敬青前冲锋CD	12	1	20	0	0	0	0
2505	20	20	西津渡_韩敬青后冲锋CD	12	1	20	0	0	0	0
2506	20	20	西津渡_韩敬青左冲锋CD	12	1	20	0	0	0	0
2507	20	20	西津渡_韩敬青右冲锋CD	12	1	20	0	0	0	0
2508	2	2	西津渡_韩敬请冲锋GCD	12	1	2	0	0	0	0
2509	60	60	泽风同承CD	80	1	60	1	0	1	1
2510	600	600	玩具_四联装竹筒烟花	46	1	600	1	0	1	0
2511	2	2	玩具_烟花使用CD2S	46	1	2	1	0	0	0
2512	10	10	120级橙戒cd十秒	42	1	10	1	0	1	0
2513	8	8	额外隐风雷cd	74	1	8	1	0	1	0
2514	0.5	0.5	诡鉴冥微保护CD	10	1	0.5	1	0	1	0
2515	10	10	大附魔腰带治疗	42	1	10	1	0	1	0
2516	25	25	大附魔护手T	42	1	25	1	0	1	0
2517	10	10	大附魔鞋子dps	42	1	10	1	0	1	0
2518	50	50	离经橙武主动cd	2	1	50	0	0	0	0
2519	1	1	合璧知意 1秒公共调息	4	1	1	1	0	1	0
2520	1	1	祭血关山一秒保护cd	68	1	1	1	0	1	0
2521	0.5	0.5	双隐风雷保护cd	74	1	0.5	1	0	1	0
2522	0.25	0.25	祝由保护cd	76	1	0.25	1	0	1	0
2523	172800	172800	小铁包使用CD	13	1	172800	0	0	0	0
2524	0.5	0.5	拭剑宝箱斩杀特效	13	1	0.5	0	0	0	0
2525	50	50	灵素橙武主动CD	78	1	50	1	0	1	0
2526	50	50	奶歌主动cw	69	1	50	0	0	0	0
2527	50	50	奶毒橙武主动cd	9	1	50	0	0	0	0
2528	15	15	蓬莱吃鸡地图点地物化内置cd	73	1	15	1	0	1	0
2529	25	5	芙蓉并蒂加速cd	2	1	25	1	0	1	1
2530	50	50	奶秀cwCD	4	1	50	0	0	0	0
2531	50	50	120奶心法橙武主动效果CD50s	42	1	50		0	0	0
2532	1	1	剧本杀搜查CD	13	1	1	0	0	0	0
2533	900	900	据点贸易镖头查询间隔	13	1	900	0	0	0	0
2534	5	5	外装通用cd5s	0	1	5	0	0	0	0
2535	15	15	镖人联动刀马_斧流星	0	1	15	1	0	1	0
2536	1	1	女娲补天不占GCD	9	1	1	1	0	1	0
2537	15	15	镖人联动刀马_斧流星充能	0	2	15	1	0	1	0
2539	1.5	1.5	镖人联动_刀马GCD	0	1	1.5	0	0	0	0
2540	3	3	镖人联动_刀马大刀GCD	0	1	3	0	0	0	0
2541	1	1	镖人联动_刀马斧流星gcd	0	1	1	0	0	0	0
2542	15	15	镖人联动_刀马切武器cd	0	1	15	0	0	0	0
2543	60	60	镖人联动_刀马大招cd	0	1	60	0	0	0	0
2544	12	12	镖人联动_刀马招架cd	0	1	12	0	0	0	0
2545	10	10	镖人联动_刀马大刀挥砍cd	0	1	10	0	0	0	0
2546	10	10	枪法蝮蛇	11	1	10	0	0	0	1
2547	10	10	牡丹_毒指功	11	1	10	0	0	0	1
2548	10	10	镖人联动_竖踏步cd	0	1	10	0	0	0	0
2549	24	24	镖人联动_竖刀舞cd	0	1	24	0	0	0	0
2550	90	90	镖人联动_竖大招cd	0	1	90	0	0	0	0
2551	10	10	镖人联动_竖踏步充能cd	0	2	10	0	0	0	0
2552	1	1	镖人联动_竖踏步充能保护cd	0	1	1	0	0	0	0
2553	300	300	背挂_蚀木5分钟CD	13	1	300	0	0	0	0
2554	15	15	浪客行挂件_茶碗	0	1	15	1	0	1	0
2555	10	10	镖人联动_燕子娘暗影步	0	1	10	0	0	0	0
2556	12	12	镖人联动_阿育娅钻心	0	1	12	0	0	0	0
2557	30	30	镖人联动_阿育娅速射	0	1	30	0	0	0	0
2558	30	30	镖人联动_阿育娅大招	0	1	30	0	0	0	0
2559	12	12	镖人联动_阿育娅充能钻心	0	2	12	0	0	0	0
2560	5	5	指挥报名CD	13	1	5	0	0	0	0
2561	30	30	节日冬至不愧君	46	1	30	1	0	1	0
2562	30	30	节日冬至孤锋破浪	46	1	30	1	0	1	0
2563	180	180	镖人联动_吃鸡道具cd	0	1	180	1	0	1	0
2564	120	120	节日冬至驿道	46	1	120	1	0	1	0
2567	3600	3600	跑商货物兑换	62	1	3600	0	0	0	0
2568	600	600	外装雪人cd10分钟	0	1	600	0	0	0	0
2569	60	60	称号转特效用60秒CD	49	1	60	0	0	0	0
2570	1	1	镖人联动_竖专属强化公共cd	0	1	1	0	0	0	0
2571	20	20	新建饺子宴20秒cd	0	1	20		0	0	0
2572	10	10	查询中间件的CD10S	13	1	10	0	0	0	0
2573	10	10	捞锦鲤10sCD	13	1	10	1	0	0	0
2574	600	600	自贡灯会小吃10mincd	0	1	600		0	0	0
2575	5	5	撒饵料5sCD	13	1	5	1	0	1	0
2576	600	600	神福符10mincd	13	1	600		0	0	0
2577	10	10	华鹤炎_冲炎枪	11	1	10	0	0	0	1
2578	0.5	0.5	李星云轻击一段GCD	79	1	0.5	1	0	1	0
2579	0.5	0.5	李星云轻击二段GCD	79	1	0.5	1	0	1	0
2580	0.5	0.5	李星云轻击三段GCD	79	1	0.5	1	0	1	0
2581	5	5	李星云重击GCD	79	1	5	1	0	1	0
2582	0.5	0.5	李星云华阳针CD	79	1	0.5	1	0	1	0
2583	45	45	奶花召唤阿甘	2	1	45	1	0	1	1
2584	90	90	李星云绝技CD	79	1	90	1	0	1	0
2585	10	10	不良人联动外装cd10s	0	1	10	0	0	0	0
2586	30	30	腰挂_不良人联动_不良旗_使用CD	46	1	30	1	0	0	0
2587	10800	10800	声望统计3小时CD	13	1	10800	0	0	0	0
2589	17	17	奶花轻燕太阴指	2	2	17	1	0	1	1
2590	40	40	日月影CD	8	1	40	1	0	1	0
2591	14	14	奇穴生死劫CD	8	1	14	1	0	1	0
2592	0.85	0	凝形期间追命CD	10	1	0.85	1	0	1	0
2593	18	18	万能弩箭	10	1	18	1	0	1	0
2594	30	30	万能弩箭百里	10	1	30	1	0	1	0
2595	35	35	万能弩箭凝形	10	1	35	1	0	1	0
2596	35	35	万能弩箭流火	10	1	35	1	0	1	0
2597	7	7	极本溯源cd	8	1	7	0	0	0	0
2598	1	1	碧水二段保护cd	2	1	1	1	0	1	0
2599	1	1	无为额外大道CD	3	1	1	1	0	1	0
2600	40	40	新局针	2	1	40	1	0	1	0
2601	0.32	0.32	武狱黑牢_翁幼之_心牢GCD	12	1	0.32	1	0	0	0
2602	3	3	额外乘龙箭cd	1	1	3	1	0	1	0
2603	50	50	娲皇赐恩	9	1	50	1	0	1	0
2604	5	5	侠客外观取回CD5s	13	1	5	0	0	0	0
2605	1	1	业火麟光保护cd	68	1	1	1	0	1	0
2606	60	60	怀泽蛊	9	1	60	1	0	1	0
2607	60	60	业火麟光_主动技能调息	68	1	60	1	0	1	0
2608	9	9	破釜沉舟不透支	71	1	9	1	0	1	1
2609	60	60	正律和鸣	69	1	60	1	0	1	0
2610	24	24	白衣苍狗	7	1	24	1	0	1	0
2611	30	30	荧惑守心CD	76	1	30	1	0	1	0
2612	5	5	背挂_清明乌木火弓_搓火_使用CD	46	1	5	0	0	0	0
2613	30	30	背挂_清明乌木火弓_传火_使用CD	46	1	30	0	0	0	0
2614	1	1	持厄保护cd	78	1	1	1	0	1	0
2615	10	10	体型切换	13	1	10	0	0	0	0
2616	600	600	玩具_雪花飘飘10分钟CD	13	1	600	1	0	1	0
2617	60	60	洱海绝境_飞爪	0	3	60	0	0	0	0
2618	20	20	走墙透支	71	1	20	1	2	1	1
2619	0.25	0.25	月嘉禾轻击一段GCD	79	1	0.25	1	0	1	0
2620	0.5	0.5	月嘉禾轻击二段GCD	79	1	0.5	1	0	1	0
2621	0.5	0.5	月嘉禾轻击三段GCD	79	1	0.5	1	0	1	0
2622	2	2	月嘉禾重击GCD	79	1	2	1	0	1	0
2623	10	10	月嘉禾小技能CD	79	1	10	1	0	1	0
2624	1	1	月嘉禾小技能GCD	79	1	1	1	0	1	0
2625	20	20	月嘉禾绝技CD	79	1	20	1	0	1	0
2626	10	10	星流掠夜天女散花CD	10	1	10	1	0	1	0
2627	4	4	楚州躲避球前冲	11	1	4	1	0	1	0
2628	4	4	楚州躲避球左跃	11	1	4	1	0	1	0
2629	4	4	楚州躲避球右进	11	1	4	1	0	1	0
2630	1	1	洱海绝境_飞爪保护cd	0	1	1	0	0	0	0
2631	1	1	横断保护cd	71	1	1	1	0	1	0
2632	1	1	散流霞保护cd	71	1	1	1	0	1	0
2633	4	4	江海凝光4秒cd	4	1	4	1	0	1	0
2634	9	9	江海凝光9秒cd充能两层	4	2	9	1	0	1	0
2635	60	60	玩具躲猫猫	0	1	60	0	0	0	0
2636	15	15	玩具_象心灵犀15s公CD	13	1	15	1	0	0	0
2637	7	7	拭剑宝箱斩杀发表情	13	1	7	0	0	0	0
2638	1.5	1.5	武狱黑牢_投掷CD	12	1	1.5	0	0	0	0
2639	40	40	吃鸡天策马不充能	0	1	40	1	0	1	1
2640	30	30	阿基修斯_鲨之息	11	1	30	0	0	0	0
2641	10	10	钱南撰_三个铜钱	11	1	10	0	0	0	0
2642	10	10	钱南撰_物超所值	11	1	10	0	0	0	0
2643	30	30	钱南撰_乾坤一掷	11	1	30	0	0	0	1
2644	60	60	殷不为_蛮熊碎颅击	11	1	60	0	0	0	0
2645	10	10	猿飞菖蒲_水遁水流闪	11	1	10	0	0	0	0
2646	60	60	钱南撰_疯狂疾走	11	1	60	0	0	0	0
2647	60	60	钱南撰_角抵技巧	11	1	60	0	0	0	0
2648	30	30	钱宗龙_顽抗	11	1	30	0	0	0	1
2649	30	30	腰挂请君一战CD	13	1	30	0	0	0	0
2650	900	900	团队近战拉人15min	13	1	900		0	0	0
2651	10	10	霸刀斩无常六层透支	71	1	10	1	6	1	0
2652	0.25	0.25	贺闲轻击一段gcd	79	1	0.25	1	0	1	0
2653	0.5	0.5	贺闲轻击二段gcd	79	1	0.5	1	0	1	0
2654	0.5	0.5	贺闲轻击三段gcd	79	1	0.5	1	0	1	0
2655	1	1	贺闲小技能gcd	79	1	1	1	0	1	0
2656	11	11	仙鹿盒子pst01	0	1	11	0	0	0	0
2657	5	5	吃鸡列宿游5秒cd	0	1	5	1	0	1	0
2658	5	5	小火车_技能CD	75	1	5	0	0	0	0
2659	300	300	虹猫蓝兔_主城听琴	46	1	300	0	0	0	0
2660	30	30	九天浪CD	0	1	30	1	0	1	0
2661	5	5	机关传送CD5s	75	1	5	0	0	0	0
2662	600	600	玩具蝠王翼	13	1	600	0	0	0	0
2663	300	300	玩具西瓜刀	13	1	300	0	0	0	0
2664	30	30	方宇谦_归潮长生法	11	1	30	0	0	0	1
2670	3	3	织天额外圣手	9	1	3	1	0	1	0
2671	30	30	2023端午挂件	0	1	30	1	0	1	0
2672	5	5	NPC对话CD5秒	46	1	5	1	0	1	0
2673	20	20	贺闲绝技cd	79	1	20	1	0	1	0
2674	8	8	贺闲闪避cd	79	3	8	1	0	1	0
2675	10	10	贺闲小技能cd	79	1	10	1	0	1	0
2676	10	10	饮羽簇	82	1	10	1	0	1	0
2677	10	10	霖集簇	82	1	10	1	0	1	0
2678	5	5	白羽流星	82	1	5	1	0	1	0
2679	20	20	空弦惊雁	82	1	20	1	0	1	1
2680	15	15	金乌见坠	82	1	15	1	0	1	1
2681	70	70	伪传_连绵剑	0	1	70	1	0	1	0
2682	5	5	九老洞_画卦象	30	1	5	1	0	0	0
2683	1.125	1.125	贺闲重击gcd	79	1	1.125	1	0	1	0
2684	25	25	澄神醒梦	82	1	25	1	0	1	1
2685	50	50	应天授命	82	1	50	1	0	1	1
2686	50	50	昌寿承云	82	1	50	1	0	1	1
2688	3	3	2023828GC调用3s	0	1	3	0	0	0	0
2689	60	60	汇灵合契	82	1	60	1	0	1	1
2690	21	21	引风唤灵	82	1	21	1	0	1	1
2691	50	50	召律应音	82	1	50	1	0	1	1
2692	40	40	朝仪万汇	82	1	40	1	0	1	0
2693	30	30	白虹贯日	82	1	30	1	0	1	0
2694	10	10	召唤兽存在时间CD	82	1	10	1	0	1	0
2695	10	10	2023828传送CD	46	1	10	0	0	0	0
2696	0.5	0.5	收链保护cd	74	1	0.5	1	0	1	0
2697	5	5	归平野	82	1	5	1	0	1	0
2698	15	15	汇山岚	82	1	15	1	0	1	1
2699	15	15	聚长川	82	1	15	1	0	1	0
2700	1	1	缴械期间1秒gcd	5	1	1	1	0	1	0
2701	1	1	收棍子gcd	5	1	1	1	0	1	0
2702	10	10	援戈盾击	68	4	10	1	0	1	1
2703	30	30	岚微香馥	78	1	30	1	0	1	0
2704	15	15	腾云	82	1	15	1	0	1	0
2705	30	30	六幺有兆	3	1	30	1	0	1	0
2706	29	29	流迟彼针cd	2	1	29	1	0	1	1
2707	0.5	0.5	合神追加保护CD	82	1	0.5	1	0	1	0
2708	15	15	金乌见坠3层充能	82	3	15	1	0	1	0
2709	30	30	化蓝为蓝	82	1	30	1	0	1	0
2710	50	50	雾霭纤流	4	1	50	1	0	1	0
2711	1	1	金乌见坠保护cd	82	1	1	1	0	1	0
2712	15	15	腾云充能	82	2	15	1	0	1	0
2713	50	50	涉野徙林	82	1	50	1	0	1	0
2714	25	25	犹解倒悬	78	2	25	1	0	1	0
2715	25	25	停辛伫苦	78	2	25	1	0	1	0
2716	1	1	洞彻九宫标记敌人1防止重复内置cd	76	1	1	1	0	1	0
2717	1	1	洞彻九宫标记敌人2防止重复内置cd	76	1	1	1	0	1	0
2718	1800	1800	风宿帷天	82	1	1800	1	0	1	0
2719	15	15	山岳乘风	6	1	15	1	0	1	0
2720	80	80	光明相充能	8	2	80	1	0	1	1
2721	15	15	蚀裂崩催15秒cd	10	1	15	1	0	1	0
2722	4	4	星合的往者定	76	1	4	1	0	1	0
2723	30	30	赴尘劫	74	1	30	1	0	1	0
2724	1	1	尘劫保护cd	74	1	1	1	0	1	0
2725	3	3	额外千斤坠	5	1	3	1	0	1	0
2726	0.5	0.5	任驰骋2段保护cd	1	1	0.5	1	0	1	0
2727	30	30	暗度·白虹贯日	74	1	30	1	0	1	0
2729	5	5	罗小黑放嘿咻cd	0	1	5	1	0	1	0
2731	15	15	汇山岚充能CD	82	2	15	1	0	1	0
2732	600	600	玩具_旧妆奁10分钟	46	1	600	1	0	1	0
2733	120	120	万灵JJC三件套表现CD	13	1	120	0	0	0	0
2736	9	9	费大劲嘲讽cd	79	1	9	1	0	1	0
2737	60	60	九老洞_龙须幼苗60秒CD	30	1	60	1	0	0	0
2738	5	5	九老洞_增益道具5秒CD	30	1	5	1	0	0	0
2739	300	300	九老洞_金樱子5分钟CD	30	1	300	1	0	0	0
2740	300	300	九老洞_龙精甘露5分钟CD	30	1	300	1	0	0	0
2741	300	300	九老洞_龙精果实5分钟CD	30	1	300	1	0	0	0
2742	300	300	九老洞_青林笋5分钟CD	30	1	300	1	0	0	0
2744	30	30	摧城车_碎空石	65	1	30		0	0	0
2745	40	40	抓马无敌内置CD	13	1	40	0	0	0	0
2746	300	300	要挂_冥渊剑5分钟	13	1	300	0	0	0	0
2747	0.5	0.5	银光照雪保护内置cd	78	1	0.5	1	0	1	0
2748	10	10	范围千丝CD	9	1	10	1	0	1	1
2749	1	1	犹解倒悬的内置cd	78	1	1	1	0	1	0
2750	60	60	重阳玩具_撒枫叶	46	1	60	1	0	0	0
2751	10	10	罗小黑冲刺cd	0	1	10	1	0	1	0
2752	1	1	香繁饮露内置cd	78	1	1	1	0	1	0
2753	1	1	狮啸保护cd	5	1	1	1	0	1	0
2754	1	1	横扫保护cd	5	1	1	1	0	1	0
2755	5	5	装备提品道具使用CD	0	1	5	0	0	0	0
2756	0.125	0.125	切换宠物保护cd	82	1	0.125	1	0	1	0
