BuffID	Level	IconID	Sparking	ShowTime	Show	Remark	Name	Desc	IsAddPeriod	TypeIconID
70172	66	70169	1	1	1	(70172)(66)移动端_增益_化境率提高_主角通用	化境率提高	化境率提高66%	0	2
70172	67	70169	1	1	1	(70172)(67)移动端_增益_化境率提高_主角通用	化境率提高	化境率提高67%	0	2
70172	68	70169	1	1	1	(70172)(68)移动端_增益_化境率提高_主角通用	化境率提高	化境率提高68%	0	2
70172	69	70169	1	1	1	(70172)(69)移动端_增益_化境率提高_主角通用	化境率提高	化境率提高69%	0	2
70172	70	70169	1	1	1	(70172)(70)移动端_增益_化境率提高_主角通用	化境率提高	化境率提高70%	0	2
70172	71	70169	1	1	1	(70172)(71)移动端_增益_化境率提高_主角通用	化境率提高	化境率提高71%	0	2
70172	72	70169	1	1	1	(70172)(72)移动端_增益_化境率提高_主角通用	化境率提高	化境率提高72%	0	2
70172	73	70169	1	1	1	(70172)(73)移动端_增益_化境率提高_主角通用	化境率提高	化境率提高73%	0	2
70172	74	70169	1	1	1	(70172)(74)移动端_增益_化境率提高_主角通用	化境率提高	化境率提高74%	0	2
70172	75	70169	1	1	1	(70172)(75)移动端_增益_化境率提高_主角通用	化境率提高	化境率提高75%	0	2
70172	76	70169	1	1	1	(70172)(76)移动端_增益_化境率提高_主角通用	化境率提高	化境率提高76%	0	2
70172	77	70169	1	1	1	(70172)(77)移动端_增益_化境率提高_主角通用	化境率提高	化境率提高77%	0	2
70172	78	70169	1	1	1	(70172)(78)移动端_增益_化境率提高_主角通用	化境率提高	化境率提高78%	0	2
70172	79	70169	1	1	1	(70172)(79)移动端_增益_化境率提高_主角通用	化境率提高	化境率提高79%	0	2
70172	80	70169	1	1	1	(70172)(80)移动端_增益_化境率提高_主角通用	化境率提高	化境率提高80%	0	2
70172	81	70169	1	1	1	(70172)(81)移动端_增益_化境率提高_主角通用	化境率提高	化境率提高81%	0	2
70172	82	70169	1	1	1	(70172)(82)移动端_增益_化境率提高_主角通用	化境率提高	化境率提高82%	0	2
70172	83	70169	1	1	1	(70172)(83)移动端_增益_化境率提高_主角通用	化境率提高	化境率提高83%	0	2
70172	84	70169	1	1	1	(70172)(84)移动端_增益_化境率提高_主角通用	化境率提高	化境率提高84%	0	2
70172	85	70169	1	1	1	(70172)(85)移动端_增益_化境率提高_主角通用	化境率提高	化境率提高85%	0	2
70172	86	70169	1	1	1	(70172)(86)移动端_增益_化境率提高_主角通用	化境率提高	化境率提高86%	0	2
70172	87	70169	1	1	1	(70172)(87)移动端_增益_化境率提高_主角通用	化境率提高	化境率提高87%	0	2
70172	88	70169	1	1	1	(70172)(88)移动端_增益_化境率提高_主角通用	化境率提高	化境率提高88%	0	2
70172	89	70169	1	1	1	(70172)(89)移动端_增益_化境率提高_主角通用	化境率提高	化境率提高89%	0	2
70172	90	70169	1	1	1	(70172)(90)移动端_增益_化境率提高_主角通用	化境率提高	化境率提高90%	0	2
70172	91	70169	1	1	1	(70172)(91)移动端_增益_化境率提高_主角通用	化境率提高	化境率提高91%	0	2
70172	92	70169	1	1	1	(70172)(92)移动端_增益_化境率提高_主角通用	化境率提高	化境率提高92%	0	2
70172	93	70169	1	1	1	(70172)(93)移动端_增益_化境率提高_主角通用	化境率提高	化境率提高93%	0	2
70172	94	70169	1	1	1	(70172)(94)移动端_增益_化境率提高_主角通用	化境率提高	化境率提高94%	0	2
70172	95	70169	1	1	1	(70172)(95)移动端_增益_化境率提高_主角通用	化境率提高	化境率提高95%	0	2
70172	96	70169	1	1	1	(70172)(96)移动端_增益_化境率提高_主角通用	化境率提高	化境率提高96%	0	2
70172	97	70169	1	1	1	(70172)(97)移动端_增益_化境率提高_主角通用	化境率提高	化境率提高97%	0	2
70172	98	70169	1	1	1	(70172)(98)移动端_增益_化境率提高_主角通用	化境率提高	化境率提高98%	0	2
70172	99	70169	1	1	1	(70172)(99)移动端_增益_化境率提高_主角通用	化境率提高	化境率提高99%	0	2
70172	100	70169	1	1	1	(70172)(100)移动端_增益_化境率提高_主角通用	化境率提高	化境率提高100%	0	2
70173	1	70169	1	1	1	(70173)(1)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解1%	0	2
70173	2	70169	1	1	1	(70173)(2)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解2%	0	2
70173	3	70169	1	1	1	(70173)(3)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解3%	0	2
70173	4	70169	1	1	1	(70173)(4)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解4%	0	2
70173	5	70169	1	1	1	(70173)(5)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解5%	0	2
70173	6	70169	1	1	1	(70173)(6)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解6%	0	2
70173	7	70169	1	1	1	(70173)(7)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解7%	0	2
70173	8	70169	1	1	1	(70173)(8)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解8%	0	2
70173	9	70169	1	1	1	(70173)(9)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解9%	0	2
70173	10	70169	1	1	1	(70173)(10)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解10%	0	2
70173	11	70169	1	1	1	(70173)(11)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解11%	0	2
70173	12	70169	1	1	1	(70173)(12)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解12%	0	2
70173	13	70169	1	1	1	(70173)(13)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解13%	0	2
70173	14	70169	1	1	1	(70173)(14)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解14%	0	2
70173	15	70169	1	1	1	(70173)(15)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解15%	0	2
70173	16	70169	1	1	1	(70173)(16)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解16%	0	2
70173	17	70169	1	1	1	(70173)(17)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解17%	0	2
70173	18	70169	1	1	1	(70173)(18)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解18%	0	2
70173	19	70169	1	1	1	(70173)(19)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解19%	0	2
70173	20	70169	1	1	1	(70173)(20)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解20%	0	2
70173	21	70169	1	1	1	(70173)(21)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解21%	0	2
70173	22	70169	1	1	1	(70173)(22)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解22%	0	2
70173	23	70169	1	1	1	(70173)(23)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解23%	0	2
70173	24	70169	1	1	1	(70173)(24)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解24%	0	2
70173	25	70169	1	1	1	(70173)(25)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解25%	0	2
70173	26	70169	1	1	1	(70173)(26)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解26%	0	2
70173	27	70169	1	1	1	(70173)(27)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解27%	0	2
70173	28	70169	1	1	1	(70173)(28)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解28%	0	2
70173	29	70169	1	1	1	(70173)(29)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解29%	0	2
70173	30	70169	1	1	1	(70173)(30)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解30%	0	2
70173	31	70169	1	1	1	(70173)(31)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解31%	0	2
70173	32	70169	1	1	1	(70173)(32)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解32%	0	2
70173	33	70169	1	1	1	(70173)(33)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解33%	0	2
70173	34	70169	1	1	1	(70173)(34)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解34%	0	2
70173	35	70169	1	1	1	(70173)(35)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解35%	0	2
70173	36	70169	1	1	1	(70173)(36)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解36%	0	2
70173	37	70169	1	1	1	(70173)(37)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解37%	0	2
70173	38	70169	1	1	1	(70173)(38)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解38%	0	2
70173	39	70169	1	1	1	(70173)(39)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解39%	0	2
70173	40	70169	1	1	1	(70173)(40)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解40%	0	2
70173	41	70169	1	1	1	(70173)(41)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解41%	0	2
70173	42	70169	1	1	1	(70173)(42)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解42%	0	2
70173	43	70169	1	1	1	(70173)(43)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解43%	0	2
70173	44	70169	1	1	1	(70173)(44)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解44%	0	2
70173	45	70169	1	1	1	(70173)(45)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解45%	0	2
70173	46	70169	1	1	1	(70173)(46)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解46%	0	2
70173	47	70169	1	1	1	(70173)(47)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解47%	0	2
70173	48	70169	1	1	1	(70173)(48)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解48%	0	2
70173	49	70169	1	1	1	(70173)(49)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解49%	0	2
70173	50	70169	1	1	1	(70173)(50)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解50%	0	2
70173	51	70169	1	1	1	(70173)(51)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解51%	0	2
70173	52	70169	1	1	1	(70173)(52)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解52%	0	2
70173	53	70169	1	1	1	(70173)(53)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解53%	0	2
70173	54	70169	1	1	1	(70173)(54)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解54%	0	2
70173	55	70169	1	1	1	(70173)(55)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解55%	0	2
70173	56	70169	1	1	1	(70173)(56)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解56%	0	2
70173	57	70169	1	1	1	(70173)(57)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解57%	0	2
70173	58	70169	1	1	1	(70173)(58)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解58%	0	2
70173	59	70169	1	1	1	(70173)(59)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解59%	0	2
70173	60	70169	1	1	1	(70173)(60)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解60%	0	2
70173	61	70169	1	1	1	(70173)(61)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解61%	0	2
70173	62	70169	1	1	1	(70173)(62)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解62%	0	2
70173	63	70169	1	1	1	(70173)(63)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解63%	0	2
70173	64	70169	1	1	1	(70173)(64)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解64%	0	2
70173	65	70169	1	1	1	(70173)(65)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解65%	0	2
70173	66	70169	1	1	1	(70173)(66)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解66%	0	2
70173	67	70169	1	1	1	(70173)(67)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解67%	0	2
70173	68	70169	1	1	1	(70173)(68)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解68%	0	2
70173	69	70169	1	1	1	(70173)(69)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解69%	0	2
70173	70	70169	1	1	1	(70173)(70)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解70%	0	2
70173	71	70169	1	1	1	(70173)(71)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解71%	0	2
70173	72	70169	1	1	1	(70173)(72)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解72%	0	2
70173	73	70169	1	1	1	(70173)(73)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解73%	0	2
70173	74	70169	1	1	1	(70173)(74)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解74%	0	2
70173	75	70169	1	1	1	(70173)(75)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解75%	0	2
70173	76	70169	1	1	1	(70173)(76)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解76%	0	2
70173	77	70169	1	1	1	(70173)(77)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解77%	0	2
70173	78	70169	1	1	1	(70173)(78)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解78%	0	2
70173	79	70169	1	1	1	(70173)(79)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解79%	0	2
70173	80	70169	1	1	1	(70173)(80)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解80%	0	2
70173	81	70169	1	1	1	(70173)(81)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解81%	0	2
70173	82	70169	1	1	1	(70173)(82)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解82%	0	2
70173	83	70169	1	1	1	(70173)(83)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解83%	0	2
70173	84	70169	1	1	1	(70173)(84)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解84%	0	2
70173	85	70169	1	1	1	(70173)(85)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解85%	0	2
70173	86	70169	1	1	1	(70173)(86)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解86%	0	2
70173	87	70169	1	1	1	(70173)(87)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解87%	0	2
70173	88	70169	1	1	1	(70173)(88)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解88%	0	2
70173	89	70169	1	1	1	(70173)(89)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解89%	0	2
70173	90	70169	1	1	1	(70173)(90)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解90%	0	2
70173	91	70169	1	1	1	(70173)(91)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解91%	0	2
70173	92	70169	1	1	1	(70173)(92)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解92%	0	2
70173	93	70169	1	1	1	(70173)(93)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解93%	0	2
70173	94	70169	1	1	1	(70173)(94)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解94%	0	2
70173	95	70169	1	1	1	(70173)(95)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解95%	0	2
70173	96	70169	1	1	1	(70173)(96)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解96%	0	2
70173	97	70169	1	1	1	(70173)(97)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解97%	0	2
70173	98	70169	1	1	1	(70173)(98)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解98%	0	2
70173	99	70169	1	1	1	(70173)(99)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解99%	0	2
70173	100	70169	1	1	1	(70173)(100)移动端_增益_伤害化解_主角通用	伤害化解	伤害化解100%	0	2
70174	1	70169	1	1	1	(70174)(1)移动端_增益_不死_主角通用	不死	不死	0	2
70175	1	70169	1	1	1	(70175)(1)移动端_增益_无敌_主角通用	无敌	无敌	0	2
70176	1	70176	1	1	1	(70176)(1)移动端_增益_被疗伤成效提高_主角通用	被疗伤效果提高	被疗伤效果提高1%	0	4
70176	2	70176	1	1	1	(70176)(2)移动端_增益_被疗伤成效提高_主角通用	被疗伤效果提高	被疗伤效果提高2%	0	4
70176	3	70176	1	1	1	(70176)(3)移动端_增益_被疗伤成效提高_主角通用	被疗伤效果提高	被疗伤效果提高3%	0	4
70176	4	70176	1	1	1	(70176)(4)移动端_增益_被疗伤成效提高_主角通用	被疗伤效果提高	被疗伤效果提高4%	0	4
70176	5	70176	1	1	1	(70176)(5)移动端_增益_被疗伤成效提高_主角通用	被疗伤效果提高	被疗伤效果提高5%	0	4
70176	6	70176	1	1	1	(70176)(6)移动端_增益_被疗伤成效提高_主角通用	被疗伤效果提高	被疗伤效果提高6%	0	4
70176	7	70176	1	1	1	(70176)(7)移动端_增益_被疗伤成效提高_主角通用	被疗伤效果提高	被疗伤效果提高7%	0	4
70176	8	70176	1	1	1	(70176)(8)移动端_增益_被疗伤成效提高_主角通用	被疗伤效果提高	被疗伤效果提高8%	0	4
70176	9	70176	1	1	1	(70176)(9)移动端_增益_被疗伤成效提高_主角通用	被疗伤效果提高	被疗伤效果提高9%	0	4
70176	10	70176	1	1	1	(70176)(10)移动端_增益_被疗伤成效提高_主角通用	被疗伤效果提高	被疗伤效果提高10%	0	4
70176	11	70176	1	1	1	(70176)(11)移动端_增益_被疗伤成效提高_主角通用	被疗伤效果提高	被疗伤效果提高11%	0	4
70176	12	70176	1	1	1	(70176)(12)移动端_增益_被疗伤成效提高_主角通用	被疗伤效果提高	被疗伤效果提高12%	0	4
70176	13	70176	1	1	1	(70176)(13)移动端_增益_被疗伤成效提高_主角通用	被疗伤效果提高	被疗伤效果提高13%	0	4
70176	14	70176	1	1	1	(70176)(14)移动端_增益_被疗伤成效提高_主角通用	被疗伤效果提高	被疗伤效果提高14%	0	4
70176	15	70176	1	1	1	(70176)(15)移动端_增益_被疗伤成效提高_主角通用	被疗伤效果提高	被疗伤效果提高15%	0	4
70176	16	70176	1	1	1	(70176)(16)移动端_增益_被疗伤成效提高_主角通用	被疗伤效果提高	被疗伤效果提高16%	0	4
70176	17	70176	1	1	1	(70176)(17)移动端_增益_被疗伤成效提高_主角通用	被疗伤效果提高	被疗伤效果提高17%	0	4
70176	18	70176	1	1	1	(70176)(18)移动端_增益_被疗伤成效提高_主角通用	被疗伤效果提高	被疗伤效果提高18%	0	4
70176	19	70176	1	1	1	(70176)(19)移动端_增益_被疗伤成效提高_主角通用	被疗伤效果提高	被疗伤效果提高19%	0	4
