ID	Name	Useage	FunctionType	RepresentPos	RepresentID	AppendType	DetachType	BuffType	Level	Intensity	IsStackable	MaxStackNum	Count	Interval	Hide	Exclude	Save	OnManaShield	OnFight	OnHorse	OnTerrain	FormationLeader	ScriptFile	GlobalExclude	UniqueTarget	CanCancel	BeginAttrib1	BeginValue1A	BeginValue1B	BeginAttrib2	BeginValue2A	BeginValue2B	BeginAttrib3	BeginValue3A	BeginValue3B	BeginAttrib4	BeginValue4A	BeginValue4B	BeginAttrib5	BeginValue5A	BeginValue5B	BeginAttrib6	BeginValue6A	BeginValue6B	BeginAttrib7	BeginValue7A	BeginValue7B	BeginAttrib8	BeginValue8A	BeginValue8B	BeginAttrib9	BeginValue9A	BeginValue9B	BeginAttrib10	BeginValue10A	BeginValue10B	BeginAttrib11	BeginValue11A	BeginValue11B	BeginAttrib12	BeginValue12A	BeginValue12B	BeginAttrib13	BeginValue13A	BeginValue13B	BeginAttrib14	BeginValue14A	BeginValue14B	BeginAttrib15	BeginValue15A	BeginValue15B	ActiveAttrib1	ActiveValue1A	ActiveValue1B	ActiveAttrib2	ActiveValue2A	ActiveValue2B	EndTimeAttrib1	EndTimeValue1A	EndTimeValue1B	EndTimeAttrib2	EndTimeValue2A	EndTimeValue2B	IsCountable	DecayType	MoveStateMask	MapBanMask	IsOffLineClock	CanAccumulate	SrcDistance	InSprint	InParkour	InSlideSprint	InFollow	CancelByUseItem	MapInvalidMask	IsCombatBuff	MinInterval	ClearUnderWater	MoveStateMask2	ShapeShiftInvalid	MaxInterval	ActiveCoefficient	CanBeSteal	NeedSync	InBirdMove	CanTransfer	CostSingleStack	MorphInvalid	ValidByLevel	RLActions	Coexist
70162	移动端_增益_外功会心率提高_主角通用	407		Body	0	70162	5		60	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalStrikeBaseRate	6000																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70162	移动端_增益_外功会心率提高_主角通用	407		Body	0	70162	5		61	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalStrikeBaseRate	6100																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70162	移动端_增益_外功会心率提高_主角通用	407		Body	0	70162	5		62	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalStrikeBaseRate	6200																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70162	移动端_增益_外功会心率提高_主角通用	407		Body	0	70162	5		63	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalStrikeBaseRate	6300																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70162	移动端_增益_外功会心率提高_主角通用	407		Body	0	70162	5		64	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalStrikeBaseRate	6400																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70162	移动端_增益_外功会心率提高_主角通用	407		Body	0	70162	5		65	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalStrikeBaseRate	6500																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70162	移动端_增益_外功会心率提高_主角通用	407		Body	0	70162	5		66	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalStrikeBaseRate	6600																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70162	移动端_增益_外功会心率提高_主角通用	407		Body	0	70162	5		67	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalStrikeBaseRate	6700																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70162	移动端_增益_外功会心率提高_主角通用	407		Body	0	70162	5		68	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalStrikeBaseRate	6800																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70162	移动端_增益_外功会心率提高_主角通用	407		Body	0	70162	5		69	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalStrikeBaseRate	6900																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70162	移动端_增益_外功会心率提高_主角通用	407		Body	0	70162	5		70	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalStrikeBaseRate	7000																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70162	移动端_增益_外功会心率提高_主角通用	407		Body	0	70162	5		71	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalStrikeBaseRate	7100																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70162	移动端_增益_外功会心率提高_主角通用	407		Body	0	70162	5		72	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalStrikeBaseRate	7200																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70162	移动端_增益_外功会心率提高_主角通用	407		Body	0	70162	5		73	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalStrikeBaseRate	7300																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70162	移动端_增益_外功会心率提高_主角通用	407		Body	0	70162	5		74	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalStrikeBaseRate	7400																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70162	移动端_增益_外功会心率提高_主角通用	407		Body	0	70162	5		75	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalStrikeBaseRate	7500																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70162	移动端_增益_外功会心率提高_主角通用	407		Body	0	70162	5		76	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalStrikeBaseRate	7600																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70162	移动端_增益_外功会心率提高_主角通用	407		Body	0	70162	5		77	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalStrikeBaseRate	7700																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70162	移动端_增益_外功会心率提高_主角通用	407		Body	0	70162	5		78	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalStrikeBaseRate	7800																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70162	移动端_增益_外功会心率提高_主角通用	407		Body	0	70162	5		79	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalStrikeBaseRate	7900																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70162	移动端_增益_外功会心率提高_主角通用	407		Body	0	70162	5		80	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalStrikeBaseRate	8000																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70162	移动端_增益_外功会心率提高_主角通用	407		Body	0	70162	5		81	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalStrikeBaseRate	8100																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70162	移动端_增益_外功会心率提高_主角通用	407		Body	0	70162	5		82	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalStrikeBaseRate	8200																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70162	移动端_增益_外功会心率提高_主角通用	407		Body	0	70162	5		83	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalStrikeBaseRate	8300																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70162	移动端_增益_外功会心率提高_主角通用	407		Body	0	70162	5		84	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalStrikeBaseRate	8400																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70162	移动端_增益_外功会心率提高_主角通用	407		Body	0	70162	5		85	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalStrikeBaseRate	8500																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70162	移动端_增益_外功会心率提高_主角通用	407		Body	0	70162	5		86	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalStrikeBaseRate	8600																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70162	移动端_增益_外功会心率提高_主角通用	407		Body	0	70162	5		87	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalStrikeBaseRate	8700																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70162	移动端_增益_外功会心率提高_主角通用	407		Body	0	70162	5		88	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalStrikeBaseRate	8800																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70162	移动端_增益_外功会心率提高_主角通用	407		Body	0	70162	5		89	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalStrikeBaseRate	8900																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70162	移动端_增益_外功会心率提高_主角通用	407		Body	0	70162	5		90	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalStrikeBaseRate	9000																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70162	移动端_增益_外功会心率提高_主角通用	407		Body	0	70162	5		91	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalStrikeBaseRate	9100																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70162	移动端_增益_外功会心率提高_主角通用	407		Body	0	70162	5		92	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalStrikeBaseRate	9200																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70162	移动端_增益_外功会心率提高_主角通用	407		Body	0	70162	5		93	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalStrikeBaseRate	9300																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70162	移动端_增益_外功会心率提高_主角通用	407		Body	0	70162	5		94	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalStrikeBaseRate	9400																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70162	移动端_增益_外功会心率提高_主角通用	407		Body	0	70162	5		95	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalStrikeBaseRate	9500																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70162	移动端_增益_外功会心率提高_主角通用	407		Body	0	70162	5		96	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalStrikeBaseRate	9600																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70162	移动端_增益_外功会心率提高_主角通用	407		Body	0	70162	5		97	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalStrikeBaseRate	9700																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70162	移动端_增益_外功会心率提高_主角通用	407		Body	0	70162	5		98	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalStrikeBaseRate	9800																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70162	移动端_增益_外功会心率提高_主角通用	407		Body	0	70162	5		99	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalStrikeBaseRate	9900																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70162	移动端_增益_外功会心率提高_主角通用	407		Body	0	70162	5		100	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalStrikeBaseRate	10000																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70163	移动端_增益_外功会心效果提高_主角通用	407		Body	0	70163	5		1	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalDamagePowerBaseKiloNumRate	10																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70163	移动端_增益_外功会心效果提高_主角通用	407		Body	0	70163	5		2	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalDamagePowerBaseKiloNumRate	20																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70163	移动端_增益_外功会心效果提高_主角通用	407		Body	0	70163	5		3	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalDamagePowerBaseKiloNumRate	30																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70163	移动端_增益_外功会心效果提高_主角通用	407		Body	0	70163	5		4	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalDamagePowerBaseKiloNumRate	40																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70163	移动端_增益_外功会心效果提高_主角通用	407		Body	0	70163	5		5	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalDamagePowerBaseKiloNumRate	50																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70163	移动端_增益_外功会心效果提高_主角通用	407		Body	0	70163	5		6	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalDamagePowerBaseKiloNumRate	60																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70163	移动端_增益_外功会心效果提高_主角通用	407		Body	0	70163	5		7	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalDamagePowerBaseKiloNumRate	70																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70163	移动端_增益_外功会心效果提高_主角通用	407		Body	0	70163	5		8	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalDamagePowerBaseKiloNumRate	80																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70163	移动端_增益_外功会心效果提高_主角通用	407		Body	0	70163	5		9	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalDamagePowerBaseKiloNumRate	90																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70163	移动端_增益_外功会心效果提高_主角通用	407		Body	0	70163	5		10	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalDamagePowerBaseKiloNumRate	100																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70163	移动端_增益_外功会心效果提高_主角通用	407		Body	0	70163	5		11	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalDamagePowerBaseKiloNumRate	110																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70163	移动端_增益_外功会心效果提高_主角通用	407		Body	0	70163	5		12	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalDamagePowerBaseKiloNumRate	120																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70163	移动端_增益_外功会心效果提高_主角通用	407		Body	0	70163	5		13	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalDamagePowerBaseKiloNumRate	130																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70163	移动端_增益_外功会心效果提高_主角通用	407		Body	0	70163	5		14	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalDamagePowerBaseKiloNumRate	140																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70163	移动端_增益_外功会心效果提高_主角通用	407		Body	0	70163	5		15	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalDamagePowerBaseKiloNumRate	150																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70163	移动端_增益_外功会心效果提高_主角通用	407		Body	0	70163	5		16	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalDamagePowerBaseKiloNumRate	160																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70163	移动端_增益_外功会心效果提高_主角通用	407		Body	0	70163	5		17	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalDamagePowerBaseKiloNumRate	170																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70163	移动端_增益_外功会心效果提高_主角通用	407		Body	0	70163	5		18	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalDamagePowerBaseKiloNumRate	180																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70163	移动端_增益_外功会心效果提高_主角通用	407		Body	0	70163	5		19	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalDamagePowerBaseKiloNumRate	190																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70163	移动端_增益_外功会心效果提高_主角通用	407		Body	0	70163	5		20	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalDamagePowerBaseKiloNumRate	200																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70163	移动端_增益_外功会心效果提高_主角通用	407		Body	0	70163	5		21	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalDamagePowerBaseKiloNumRate	210																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70163	移动端_增益_外功会心效果提高_主角通用	407		Body	0	70163	5		22	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalDamagePowerBaseKiloNumRate	220																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70163	移动端_增益_外功会心效果提高_主角通用	407		Body	0	70163	5		23	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalDamagePowerBaseKiloNumRate	230																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
70163	移动端_增益_外功会心效果提高_主角通用	407		Body	0	70163	5		24	1	0	1	1	8	0	0	1							0	0	1	atPhysicsCriticalDamagePowerBaseKiloNumRate	240																																																										3758030846	0		0	0						0		8		63	1	8	1	1	1				0			1
