ID	Name	UiID	RepresentDec	RepresentID	ColorID	ColorID1	ColorID2	Genre	SubType	DetailType	Price	Level	BindType	MaxDurability	AbradeRate	MaxExistTime	MaxExistAmount	CanTrade	CanDestroy	SetID	ScriptName	Quality	Base1Type	Base1Min	Base1Max	Base2Type	Base2Min	Base2Max	Base3Type	Base3Min	Base3Max	Base4Type	Base4Min	Base4Max	Base5Type	Base5Min	Base5Max	Base6Type	Base6Min	Base6Max	Require1Type	Require1Value	Require2Type	Require2Value	Require3Type	Require3Value	Require4Type	Require4Value	Require5Type	Require5Value	Require6Type	Require6Value	Magic1Type	Magic2Type	Magic3Type	Magic4Type	Magic5Type	Magic6Type	Magic7Type	Magic8Type	Magic9Type	Magic10Type	Magic11Type	Magic12Type	Magic13Type	Magic14Type	Magic15Type	Magic16Type	SkillID	SkillLevel	BelongSchool	MagicKind	MagicType	GetType	_CATEGORY	CoolDownID	IconTag1	IconTag2	IsSpecialIcon	IsSpecialRepresent	CanSetColor	AucGenre	AucSubType	RequireCamp	RequireProfessionID	RequireProfessionLevel	RequireProfessionBranch	PackageGenerType	PackageSubType	TargetType	EnchantRepresentID1	EnchantRepresentID2	EnchantRepresentID3	EnchantRepresentID4	ExistType	DiamondTypeMask1	DiamondAttributeID1	DiamondTypeMask2	DiamondAttributeID2	DiamondTypeMask3	DiamondAttributeID3	EquipCoolDownID	RecommendID	MaxStrengthLevel	CanApart	MapBanUseItemMask	IgnoreBindMask	CanExterior	BelongForceMask	Represent1	SpecialRepair	CanChangeMagic	GrowthTabIndex	NeedGrowthExp	CanShared	MapBanTradeItemMask	MapCanExistItemMask	MapBanEquipItemMask	EquipUsage	BelongMap	_IsSpecialMagicType	RepairPriceRebate	AucMountRecommendMask	BelongSchoolMask
14899	云戟	116575		1451					0	1	399	1140	3	2798	264		0	1		0		4	atMeleeWeaponDamageBase	300	300	atMeleeWeaponDamageRand	200	200	atMeleeWeaponAttackSpeedBase	27	27										5	95											37202	89139	7077	38990	0	0	0	0	0	0	0	0							天策	防御	内防急速	副本								1	2	7												17	5438	17	2045	17	20103	735	11	6	1		4	3	8		0	1			1				1			1		2
14900	太真	116576		1657					0	2	340	1140	3	2798	238		0	1		0		4	atMeleeWeaponDamageBase	115	115	atMeleeWeaponDamageRand	76	76	atMeleeWeaponAttackSpeedBase	21	21										5	95											23134	377	6709	37690	34338	0	0	0	0	0	0	0							纯阳	内功	破防命中	副本								1	3	7												17	144	17	4999	17	24841	735	19	6	1		4	12	16		0	1			1				1			1		4
14901	会素	116577		1657					0	2	340	1140	3	2798	238		0	1		0		4	atMeleeWeaponDamageBase	229	229	atMeleeWeaponDamageRand	153	153	atMeleeWeaponAttackSpeedBase	21	21										5	95											23134	418	10991	3816	34338	0	0	0	0	0	0	0							纯阳	外功	破防命中	副本								1	3	7												17	433	17	4979	17	6060	735	28	6	1		4	12	272		0	1			1				1			1		68
14902	沉绿水	116578		976					0	4	340	1140	3	2798	502		0	1		0		4	atMeleeWeaponDamageBase	115	115	atMeleeWeaponDamageRand	76	76	atMeleeWeaponAttackSpeedBase	21	21										5	95											23134	377	14833	37691	34338	0	0	0	0	0	0	0							七秀	内功	破防命中	副本								1	5	7												17	144	17	3815	17	24844	735	20	6	1		4	2	32		0	1			1				1			1		32
14903	早桂吐白	116579		976					0	4	340	1140	3	2798	502		0	1		0		4	atMeleeWeaponDamageBase	115	115	atMeleeWeaponDamageRand	76	76	atMeleeWeaponAttackSpeedBase	21	21										5	95											23134	1131	13390	35491	0	0	0	0	0	0	0	0							七秀	治疗	治疗急速	副本								1	5	7												17	30960	17	144	17	1433	735	21	6	1		4	2	32		0	1			1				1			1		32
14904	湘川	116580		1911					0	10	295	1140	3	2798	502		0	1		0		4	atMeleeWeaponDamageBase	88	88	atMeleeWeaponDamageRand	59	59	atMeleeWeaponAttackSpeedBase	16	16										5	95											23134	377	14848	37692	34338	0	0	0	0	0	0	0							五毒	内功	破防命中	副本								1	8	7												17	144	17	12226	17	24845	735	16	6	1		4	6	64		0	1			1				1			1		256
14905	近灵泉	116581		1911					0	10	295	1140	3	2798	502		0	1		0		4	atMeleeWeaponDamageBase	88	88	atMeleeWeaponDamageRand	59	59	atMeleeWeaponAttackSpeedBase	16	16										5	95											23134	1131	13390	35491	0	0	0	0	0	0	0	0							五毒	治疗	治疗急速	副本								1	8	7												17	11923	17	144	17	1433	735	17	6	1		4	6	64		0	1			1				1			1		256
14906	暮萧	116582		1085					0	11	295	1140	3	2798	211		0	1		0		4	atMeleeWeaponDamageBase	176	176	atMeleeWeaponDamageRand	117	117	atMeleeWeaponAttackSpeedBase	16	16										5	95											23134	1184	14848	37692	34338	0	0	0	0	0	0	0							唐门	内功	破防命中	副本								1	9	7												17	291	17	12226	17	24845	735	24	6	1		4	7	128		0	1			1				1			1		512
14907	满庭霜	116583		1085					0	11	295	1140	3	2798	211		0	1		0		4	atMeleeWeaponDamageBase	176	176	atMeleeWeaponDamageRand	117	117	atMeleeWeaponAttackSpeedBase	16	16										5	95											23134	2965	10991	3816	34338	0	0	0	0	0	0	0							唐门	外功	破防命中	副本								1	9	7												17	729	17	4979	17	6060	735	23	6	1		4	7	128		0	1			1				1			1		512
14908	枕上霜	116584		1652					0	2	170	1140	3	2798	238		0	1		0		4	atMeleeWeaponDamageBase	229	229	atMeleeWeaponDamageRand	153	153	atMeleeWeaponAttackSpeedBase	21	21										5	95											23134	418	10991	3816	34338	0	0	0	0	0	0	0							藏剑	外功	破防命中	副本								1	3	7												17	433	17	4979	17	6060	735	28	6	1		4	12	272		0	1			1				1			1		68
14909	寒山映月	116585		301					0	9	221	1140	3	2798	290		0	1		0		4	atMeleeWeaponDamageBase	352	352	atMeleeWeaponDamageRand	235	235	atMeleeWeaponAttackSpeedBase	32	32										5	95											23134	418	10991	3816	34338	0	0	0	0	0	0	0							藏剑	外功	破防命中	副本								1	7	7												17	433	17	4979	17	6060	735	22	6	1		4	5	256		0	1			1				1			1		192
14910	青山白鸟	116586		1572					0	13	399	1140	3	2798	502		0	1		0		4	atMeleeWeaponDamageBase	300	300	atMeleeWeaponDamageRand	200	200	atMeleeWeaponAttackSpeedBase	27	27										5	95											23134	2965	10991	3816	34338	0	0	0	0	0	0	0							丐帮	外功	破防命中	副本								1	11	7												17	729	17	4979	17	6060	735	27	6	1		4	9	512		0	1			1				1			1		2048
14911	寐露	116587		1186					0	12	295	1140	3	2798	502		0	1		0		4	atMeleeWeaponDamageBase	176	176	atMeleeWeaponDamageRand	117	117	atMeleeWeaponAttackSpeedBase	16	16										5	95											23134	1184	20013	37693	34338	0	0	0	0	0	0	0							明教	内功	破防命中	副本								1	10	7												17	291	17	16471	17	21580	735	25	6	1		4	10	1024		0	1			1				1			1		1024
14912	东郊升日	116588		1186					0	12	295	1140	3	2798	502		0	1		0		4	atMeleeWeaponDamageBase	176	176	atMeleeWeaponDamageRand	117	117	atMeleeWeaponAttackSpeedBase	16	16										5	95											37202	3345	35090	38027	7077	38990	0	0	0	0	0	0							明教	防御	招架御劲	副本								1	10	7												17	5438	17	2045	17	29551	735	26	6	1		4	10	1024		0	1			1				1			1		1024
14913	复玉关	116589		1760					0	14	369	1140	3	2798	502		0	1		0		4	atMeleeWeaponDamageBase	264	264	atMeleeWeaponDamageRand	176	176	atMeleeWeaponAttackSpeedBase	24	24										5	95											23134	418	10991	3816	34338	0	0	0	0	0	0	0							苍云	外功	破防命中	副本								1	12	7												17	433	17	4979	17	6060	735	30	6	1		4	13	2097152		0	1			1				1			1		4096
14914	归青冢	116590		1760					0	14	369	1140	3	2798	502		0	1		0		4	atMeleeWeaponDamageBase	264	264	atMeleeWeaponDamageRand	176	176	atMeleeWeaponAttackSpeedBase	24	24										5	95											37202	8488	7077	38990	0	0	0	0	0	0	0	0							苍云	防御	外防命中	副本								1	12	7												17	5438	17	2045	17	16435	735	31	6	1		4	13	2097152		0	1			1				1			1		4096
14915	兰陵渚	116591		1872					0	15	295	1140	3	2798	502		0	1		0		4	atMeleeWeaponDamageBase	88	88	atMeleeWeaponDamageRand	59	59	atMeleeWeaponAttackSpeedBase	16	16										5	95											23134	377	14833	37691	34338	0	0	0	0	0	0	0							长歌	内功	破防命中	副本								1	13	7												17	144	17	3815	17	24844	735	32	6	1		4	14	4194304		0	1			1				1			1		8192
14916	寄烟霜	116592		1872					0	15	295	1140	3	2798	502		0	1		0		4	atMeleeWeaponDamageBase	88	88	atMeleeWeaponDamageRand	59	59	atMeleeWeaponAttackSpeedBase	16	16										5	95											23134	1131	13390	35491	0	0	0	0	0	0	0	0							长歌	治疗	治疗急速	副本								1	13	7												17	30960	17	144	17	1433	735	33	6	1		4	14	4194304		0	1			1				1			1		8192
14917	峡泉	116593		2028					0	16	369	1140	3	2798	502		0	1		0		4	atMeleeWeaponDamageBase	264	264	atMeleeWeaponDamageRand	176	176	atMeleeWeaponAttackSpeedBase	24	24										5	95											23134	2965	10991	3816	34338	0	0	0	0	0	0	0							霸刀	外功	破防命中	副本								1	14	7												17	729	17	4979	17	6060	735	34	6	1		4	15	8388608		0	1			1				1			1		16384
14918	落潮	116594		1251					0	0	399	1140	3	2798	264		0	1		0		4	atMeleeWeaponDamageBase	300	300	atMeleeWeaponDamageRand	200	200	atMeleeWeaponAttackSpeedBase	27	27										5	95											23134	1184	18551	37682	34338	29632	0	0	0	0	0	0							少林	内功	会心无双	副本								1	1	7												17	72456	17	30957	17	291	735	12	4	1		4	11	2		0	1			0				1		1	1		8
14919	法雨	116595		1251					0	0	399	1140	3	2798	264		0	1		0		4	atMeleeWeaponDamageBase	300	300	atMeleeWeaponDamageRand	200	200	atMeleeWeaponAttackSpeedBase	27	27										5	95											37202	89139	7077	38990	29634	0	0	0	0	0	0	0							少林	防御	内防命中	副本								1	1	7												17	5438	17	20103	17	2045	735	13	4	1		4	11	2		0	1			0				1		1	1		8
14920	入岫	116596		1350					0	5	295	1140	3	2798	502		0	1		0		4	atMeleeWeaponDamageBase	88	88	atMeleeWeaponDamageRand	59	59	atMeleeWeaponAttackSpeedBase	16	16										5	95											23134	1184	6709	11415	34338	29632	0	0	0	0	0	0							万花	内功	会心无双	副本								1	6	7												17	72453	17	5084	17	291	735	14	4	1		4	4	4		0	1			0				1		1	1		16
14921	临冰	116597		1350					0	5	295	1140	3	2798	502		0	1		0		4	atMeleeWeaponDamageBase	88	88	atMeleeWeaponDamageRand	59	59	atMeleeWeaponAttackSpeedBase	16	16										5	95											23134	1131	13390	31151	29631	0	0	0	0	0	0	0							万花	治疗	治疗会心	副本								1	6	7												17	5084	17	144	17	1433	735	15	4	1		4	4	4		0	1			0				1		1	1		16
14922	关山雪	116598		1451					0	1	399	1140	3	2798	264		0	1		0		4	atMeleeWeaponDamageBase	300	300	atMeleeWeaponDamageRand	200	200	atMeleeWeaponAttackSpeedBase	27	27										5	95											23134	2965	10991	33145	34338	29633	0	0	0	0	0	0							天策	外功	会心无双	副本								1	2	7												17	34772	17	30959	17	729	735	10	4	1		4	3	8		0	1			0				1		1	1		2
14923	戍微	116599		1451					0	1	399	1140	3	2798	264		0	1		0		4	atMeleeWeaponDamageBase	300	300	atMeleeWeaponDamageRand	200	200	atMeleeWeaponAttackSpeedBase	27	27										5	95											37202	8488	7077	38990	29634	0	0	0	0	0	0	0							天策	防御	外防御劲命中	副本								1	2	7												17	5438	17	16435	17	2045	735	11	4	1		4	3	8		0	1			0				1		1	1		2
14924	端素	116600		1657					0	2	340	1140	3	2798	238		0	1		0		4	atMeleeWeaponDamageBase	115	115	atMeleeWeaponDamageRand	76	76	atMeleeWeaponAttackSpeedBase	21	21										5	95											23134	377	6709	11415	34338	29632	0	0	0	0	0	0							纯阳	内功	会心无双	副本								1	3	7												17	72453	17	5084	17	144	735	19	4	1		4	12	16		0	1			0				1		1	1		4
14925	道冲	116601		1657					0	2	340	1140	3	2798	238		0	1		0		4	atMeleeWeaponDamageBase	229	229	atMeleeWeaponDamageRand	153	153	atMeleeWeaponAttackSpeedBase	21	21										5	95											23134	418	10991	33145	34338	29633	0	0	0	0	0	0							纯阳	外功	会心无双	副本								1	3	7												17	34772	17	30959	17	433	735	28	4	1		4	12	272		0	1			0				1		1	1		68
14926	晚妆初成	116602		976					0	4	340	1140	3	2798	502		0	1		0		4	atMeleeWeaponDamageBase	115	115	atMeleeWeaponDamageRand	76	76	atMeleeWeaponAttackSpeedBase	21	21										5	95											23134	377	14833	37684	34338	29632	0	0	0	0	0	0							七秀	内功	会心无双	副本								1	5	7												17	72454	17	30960	17	144	735	20	4	1		4	2	32		0	1			0				1		1	1		32
14927	舞剑凌云	116603		976					0	4	340	1140	3	2798	502		0	1		0		4	atMeleeWeaponDamageBase	115	115	atMeleeWeaponDamageRand	76	76	atMeleeWeaponAttackSpeedBase	21	21										5	95											23134	1131	13390	31151	29631	0	0	0	0	0	0	0							七秀	治疗	治疗会心	副本								1	5	7												17	30960	17	144	17	1433	735	21	4	1		4	2	32		0	1			0				1		1	1		32
14928	昏日	116604		1911					0	10	295	1140	3	2798	502		0	1		0		4	atMeleeWeaponDamageBase	88	88	atMeleeWeaponDamageRand	59	59	atMeleeWeaponAttackSpeedBase	16	16										5	95											23134	377	14848	37686	34338	29632	0	0	0	0	0	0							五毒	内功	会心无双	副本								1	8	7												17	72455	17	11923	17	144	735	16	4	1		4	6	64		0	1			0				1		1	1		256
14929	临竹烟	116605		1911					0	10	295	1140	3	2798	502		0	1		0		4	atMeleeWeaponDamageBase	88	88	atMeleeWeaponDamageRand	59	59	atMeleeWeaponAttackSpeedBase	16	16										5	95											23134	1131	13390	31151	29631	0	0	0	0	0	0	0							五毒	治疗	治疗会心	副本								1	8	7												17	11923	17	144	17	1433	735	17	4	1		4	6	64		0	1			0				1		1	1		256
14930	依青	116606		1085					0	11	295	1140	3	2798	211		0	1		0		4	atMeleeWeaponDamageBase	176	176	atMeleeWeaponDamageRand	117	117	atMeleeWeaponAttackSpeedBase	16	16										5	95											23134	1184	14848	33145	34338	29632	0	0	0	0	0	0							唐门	内功	会心无双	副本								1	9	7												17	34772	17	30959	17	291	735	24	4	1		4	7	128		0	1			0				1		1	1		512
14931	洗寒露	116607		1085					0	11	295	1140	3	2798	211		0	1		0		4	atMeleeWeaponDamageBase	176	176	atMeleeWeaponDamageRand	117	117	atMeleeWeaponAttackSpeedBase	16	16										5	95											23134	2965	10991	33145	34338	29633	0	0	0	0	0	0							唐门	外功	会心无双	副本								1	9	7												17	34772	17	30959	17	729	735	23	4	1		4	7	128		0	1			0				1		1	1		512
14932	知柳	116608		1652					0	2	170	1140	3	2798	238		0	1		0		4	atMeleeWeaponDamageBase	229	229	atMeleeWeaponDamageRand	153	153	atMeleeWeaponAttackSpeedBase	21	21										5	95											23134	418	10991	33145	34338	29633	0	0	0	0	0	0							藏剑	外功	会心无双	副本								1	3	7												17	34772	17	30959	17	433	735	28	4	1		4	12	272		0	1			0				1		1	1		68
14933	识花	116609		301					0	9	221	1140	3	2798	290		0	1		0		4	atMeleeWeaponDamageBase	352	352	atMeleeWeaponDamageRand	235	235	atMeleeWeaponAttackSpeedBase	32	32										5	95											23134	418	10991	33145	34338	29633	0	0	0	0	0	0							藏剑	外功	会心无双	副本								1	7	7												17	34772	17	30959	17	433	735	22	4	1		4	5	256		0	1			0				1		1	1		192
14934	游南溟	116610		1572					0	13	399	1140	3	2798	502		0	1		0		4	atMeleeWeaponDamageBase	300	300	atMeleeWeaponDamageRand	200	200	atMeleeWeaponAttackSpeedBase	27	27										5	95											23134	2965	10991	33145	34338	29633	0	0	0	0	0	0							丐帮	外功	会心无双	副本								1	11	7												17	34772	17	30959	17	729	735	27	4	1		4	9	512		0	1			0				1		1	1		2048
14935	愁灯	116611		1186					0	12	295	1140	3	2798	502		0	1		0		4	atMeleeWeaponDamageBase	176	176	atMeleeWeaponDamageRand	117	117	atMeleeWeaponAttackSpeedBase	16	16										5	95											23134	1184	20013	37688	34338	29632	0	0	0	0	0	0							明教	内功	会心无双	副本								1	10	7												17	72457	17	30961	17	291	735	25	4	1		4	10	1024		0	1			0				1		1	1		1024
14936	挽月	116612		1186					0	12	295	1140	3	2798	502		0	1		0		4	atMeleeWeaponDamageBase	176	176	atMeleeWeaponDamageRand	117	117	atMeleeWeaponAttackSpeedBase	16	16										5	95											37202	3345	35090	38027	7077	38990	29634	0	0	0	0	0							明教	防御	闪避命中	副本								1	10	7												17	5438	17	16435	17	2045	735	26	4	1		4	10	1024		0	1			0				1		1	1		1024
14937	晴雪披身	116613		1760					0	14	369	1140	3	2798	502		0	1		0		4	atMeleeWeaponDamageBase	264	264	atMeleeWeaponDamageRand	176	176	atMeleeWeaponAttackSpeedBase	24	24										5	95											23134	418	10991	33145	34338	29633	0	0	0	0	0	0							苍云	外功	会心无双	副本								1	12	7												17	34772	17	30959	17	433	735	30	4	1		4	13	2097152		0	1			0				1		1	1		4096
14938	碛里春	116614		1760					0	14	369	1140	3	2798	502		0	1		0		4	atMeleeWeaponDamageBase	264	264	atMeleeWeaponDamageRand	176	176	atMeleeWeaponAttackSpeedBase	24	24										5	95											37202	3345	35090	38027	7077	38990	29634	0	0	0	0	0							苍云	防御	招架御劲	副本								1	12	7												17	5438	17	2045	17	29551	735	31	4	1		4	13	2097152		0	1			0				1		1	1		4096
14939	山桂芳	116615		1872					0	15	295	1140	3	2798	502		0	1		0		4	atMeleeWeaponDamageBase	88	88	atMeleeWeaponDamageRand	59	59	atMeleeWeaponAttackSpeedBase	16	16										5	95											23134	377	14833	37684	34338	29632	0	0	0	0	0	0							长歌	内功	会心无双	副本								1	13	7												17	72454	17	30960	17	144	735	32	4	1		4	14	4194304		0	1			0				1		1	1		8192
14940	横波	116616		1872					0	15	295	1140	3	2798	502		0	1		0		4	atMeleeWeaponDamageBase	88	88	atMeleeWeaponDamageRand	59	59	atMeleeWeaponAttackSpeedBase	16	16										5	95											23134	1131	13390	31151	29631	0	0	0	0	0	0	0							长歌	治疗	治疗会心	副本								1	13	7												17	30960	17	144	17	1433	735	33	4	1		4	14	4194304		0	1			0				1		1	1		8192
14941	晋归人	116617		2028					0	16	369	1140	3	2798	502		0	1		0		4	atMeleeWeaponDamageBase	264	264	atMeleeWeaponDamageRand	176	176	atMeleeWeaponAttackSpeedBase	24	24										5	95											23134	2965	10991	33145	34338	29633	0	0	0	0	0	0							霸刀	外功	会心无双	副本								1	14	7												17	34772	17	30959	17	729	735	34	4	1		4	15	8388608		0	1			0				1		1	1		16384
14942	呼歌	116780		0					1	6	191	1180	3	1978	546		0	1		0		4	atRangeWeaponDamageBase	219	219	atRangeWeaponDamageRand	146	146	atRangeWeaponAttackSpeedBase	24	24										5	95											15012	224	1407	26874	20993	0	0	0	0	0	0	0							通用	根骨	急速命中	副本								2	1	7												17	144	0	0	0	0	735	6	6	1		4	0	4198512		0	1			1				1			1		4464932
14943	溯竹	116781		0					1	6	191	1180	3	1978	546		0	1		0		4	atRangeWeaponDamageBase	219	219	atRangeWeaponDamageRand	146	146	atRangeWeaponAttackSpeedBase	24	24										5	95											15012	201	1407	26874	20993	0	0	0	0	0	0	0							通用	元气	急速命中	副本								2	1	7												17	291	0	0	0	0	735	7	6	1		4	0	35974		0	1			1				1			1		2229784
14944	隔野烟	116782		0					1	6	191	1180	3	1978	546		0	1		0		4	atRangeWeaponDamageBase	219	219	atRangeWeaponDamageRand	146	146	atRangeWeaponAttackSpeedBase	24	24										5	95											15012	365	3778	26874	20993	0	0	0	0	0	0	0							通用	力道	急速命中	副本								2	1	7												17	729	0	0	0	0	735	4	6	1		4	0	8397448		0	1			1				1			1		543234
14945	矶石	116783		0					1	6	191	1180	3	1978	546		0	1		0		4	atRangeWeaponDamageBase	219	219	atRangeWeaponDamageRand	146	146	atRangeWeaponAttackSpeedBase	24	24										5	95											15012	129	3778	26874	20993	0	0	0	0	0	0	0							通用	身法	急速命中	副本								2	1	7												17	433	0	0	0	0	735	5	6	1		4	0	52445456		0	1			1				1			1		1151172
14946	回山	116784		0					1	6	191	1180	3	1978	546		0	1		0		4	atRangeWeaponDamageBase	219	219	atRangeWeaponDamageRand	146	146	atRangeWeaponAttackSpeedBase	24	24										5	95											15012	221	1410	26874	0	0	0	0	0	0	0	0							通用	治疗	治疗急速	副本								2	1	7												17	31042	0	0	0	0	735	9	6	1		4	0	4198500		0	1			1				1			1		270640
14947	皱红	116785		0					1	6	191	1180	3	1978	546		0	1		0		4	atRangeWeaponDamageBase	219	219	atRangeWeaponDamageRand	146	146	atRangeWeaponAttackSpeedBase	24	24										5	95											19906	4142	5164	20993	0	0	0	0	0	0	0	0							通用	防御	外防命中	副本								2	1	7												17	2045	0	0	0	0	735	8	6	1		4	0	2098186		0	1			1				1			1		5130
14948	古河东	116786		0					1	6	185	1140	3	1958	528		0	1		0		4	atRangeWeaponDamageBase	211	211	atRangeWeaponDamageRand	141	141	atRangeWeaponAttackSpeedBase	24	24										5	95											15307	124	314	22323	15458	0	0	0	0	0	0	0							通用	根骨	破防无双	副本								2	1	7												17	9072	0	0	0	0	735	6	6	1		4	0	4198512		0	1			1				1			1		4464932
14949	德容	116787		0					1	6	185	1140	3	1958	528		0	1		0		4	atRangeWeaponDamageBase	211	211	atRangeWeaponDamageRand	141	141	atRangeWeaponAttackSpeedBase	24	24										5	95											15307	270	314	22323	15458	0	0	0	0	0	0	0							通用	元气	破防无双	副本								2	1	7												17	9072	0	0	0	0	735	7	6	1		4	0	35974		0	1			1				1			1		2229784
14950	飞霰	116788		0					1	6	185	1140	3	1958	528		0	1		0		4	atRangeWeaponDamageBase	211	211	atRangeWeaponDamageRand	141	141	atRangeWeaponAttackSpeedBase	24	24										5	95											15307	188	3734	6248	15458	0	0	0	0	0	0	0							通用	力道	破防无双	副本								2	1	7												17	4979	0	0	0	0	735	4	6	1		4	0	8397448		0	1			1				1			1		543234
14951	青笠	116789		0					1	6	185	1140	3	1958	528		0	1		0		4	atRangeWeaponDamageBase	211	211	atRangeWeaponDamageRand	141	141	atRangeWeaponAttackSpeedBase	24	24										5	95											15307	354	3734	6248	15458	0	0	0	0	0	0	0							通用	身法	破防无双	副本								2	1	7												17	4979	0	0	0	0	735	5	6	1		4	0	52445456		0	1			1				1			1		1151172
14952	风絮	116790		0					1	6	185	1140	3	1958	528		0	1		0		4	atRangeWeaponDamageBase	211	211	atRangeWeaponDamageRand	141	141	atRangeWeaponAttackSpeedBase	24	24										5	95											15307	200	1470	30799	0	0	0	0	0	0	0	0							通用	治疗	治疗会心	副本								2	1	7												17	1433	0	0	0	0	735	9	6	1		4	0	4198500		0	1			1				1			1		270640
14953	正风	116791		0					1	6	185	1140	3	1958	528		0	1		0		4	atRangeWeaponDamageBase	211	211	atRangeWeaponDamageRand	141	141	atRangeWeaponAttackSpeedBase	24	24										5	95											17998	29996	2938	15458	0	0	0	0	0	0	0	0							通用	防御	内防御劲	副本								2	1	7												17	5438	0	0	0	0	735	8	6	1		4	0	2098186		0	1			1				1			1		5130
14954	清笳	116792		0					1	6	185	1140	3	1958	528		0	1		0		4	atRangeWeaponDamageBase	211	211	atRangeWeaponDamageRand	141	141	atRangeWeaponAttackSpeedBase	24	24										5	95											15307	124	314	30799	15458	0	0	0	0	0	0	0							通用	根骨	会心无双	副本								2	1	7												17	31042	0	0	0	0	735	6	6	1		4	0	4198512		0	1			1				1			1		4464932
14955	倚阑人	116793		0					1	6	185	1140	3	1958	528		0	1		0		4	atRangeWeaponDamageBase	211	211	atRangeWeaponDamageRand	141	141	atRangeWeaponAttackSpeedBase	24	24										5	95											15307	270	314	30800	15458	0	0	0	0	0	0	0							通用	元气	会心无双	副本								2	1	7												17	31043	0	0	0	0	735	7	6	1		4	0	35974		0	1			1				1			1		2229784
14956	晴雪	116794		0					1	6	185	1140	3	1958	528		0	1		0		4	atRangeWeaponDamageBase	211	211	atRangeWeaponDamageRand	141	141	atRangeWeaponAttackSpeedBase	24	24										5	95											15307	188	3734	29902	15458	0	0	0	0	0	0	0							通用	力道	会心无双	副本								2	1	7												17	30959	0	0	0	0	735	4	6	1		4	0	8397448		0	1			1				1			1		543234
