SkillName	SkillID	Design_Belong	Design_Effect	MaxLevel	KindType	FunctionType	UIType	BelongKungfu	BelongSchool	CastMode	WeaponRequest	IsCostAmmo	CostItemType	CostItemIndex	MountRequestType	MountRequestDetail	MountType	IsMountAble	IsPassiveSkill	IsChannelSkill	IsExpSkill	IsExactHit	IsInstinct	IsAutoTurn	CauseAbradeEquipment	CauseBeatBreak	CauseBeatBack	HasCriticalStrike	SkillEventMask1	SkillEventMask2	SkillCastFlag	UseCastScript	Use3DObstacle	CheckReachable	IgnorePositiveShield	IgnoreNegativeShield	NeedOutOfFight	SelfOnFear	SelfHorseStateRequest	TargetTypePlayer	TargetTypeNpc	TargetRelationNone	TargetRelationSelf	TargetRelationAlly	TargetRelationEnemy	TargetRelationDialog	TargetRelationNeutrality	TargetRelationParty	TargetRelationRaid	TargetHorseStateRequest	TargetOnFear	AutoSelectTarget	NPCWeaponType	CommonSkillActiveMode	IsBindCombatTag	EffectPlayType	ScriptFile	_ScriptFileHashID	EffectType	CheckBindBuff	MountRequestDetailLevel	CastMask	SelfMoveStateMask	TargetMoveStateMask	RecipeType	RecipeTagMask	MapBanMask	SkillMark	SelfBackupMoveStateMask	TargetRelationMentor	TargetRelationApprentice	KungfuMountID	HorseMask	PetTemplateID	TargetNpcSpeciesMask	SelfSprintStateRequest	SelfTerrainStateRequest	SelfFollowStateRequest	IgnoreCamp	TargetFollowStateRequest	IsCheckStealth	SelfMoveStateMask2	SelfBackupMoveStateMask2	TargetMoveStateMask2	Pos	CanReverse	CanCastOnTower	TargetRelationTeamGroup	TargetJumpCountMask	UseEarlyWarningScript	TargetFollowTypeRequest	IgnoreSilence	LongRange	AOE	AbradeEquipRate	UseSkillCoefficient	RangePutOpti	IgnoreSelectCheck	BelongDynamicGroupID	PlatformType	SkillCoefficient	DotCoefficient	SurplusCoefficient	NeedCheckSkillSlot
移动端_冰心诀_奇穴	100583	测试技能	直接伤害技能	1	Physics	Normal	1	0	4	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	0	1	1	1	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0			1024	1		0		2	160			
移动端_湍流	100584	测试技能	直接伤害技能	1	None	Normal	1	100583	4	CasterSingle	0	0	Invalid	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NotHoldHorse	1	1	0	1	1	1	0	0	1	0	Any	1	0	0	Invalid	0	None	Default.lua		Neutral	0	0	0	3963617278	4232052734	0		0	1	0	0	0	0	0	0		NotInSprint	Any				0	63		63			0				Any					1				2	0		0	
移动端_善舞	100585	测试技能	直接伤害技能	1	None	Normal	1	100583	4	CasterSingle	0	0	Invalid	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NotHoldHorse	1	1	0	1	1	1	0	0	1	0	Any	1	0	0	Invalid	0	None	Default.lua		Neutral	0	0	0	3963617278	4232052734	0		0	1	0	0	0	0	0	0		NotInSprint	Any				0	63		63			0				Any					1				2	0		0	
移动端_寒江	100586	测试技能	直接伤害技能	1	None	Normal	1	100583	4	CasterSingle	0	0	Invalid	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NotHoldHorse	1	1	0	1	1	1	0	0	1	0	Any	1	0	0	Invalid	0	None	Default.lua		Neutral	0	0	0	3963617278	4232052734	0		0	1	0	0	0	0	0	0		NotInSprint	Any				0	63		63			0				Any					1				2	0		0	
移动端_轻舟	100587	测试技能	直接伤害技能	1	None	Normal	1	100583	4	CasterSingle	0	0	Invalid	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NotHoldHorse	1	1	0	1	1	1	0	0	1	0	Any	1	0	0	Invalid	0	None	Default.lua		Neutral	0	0	0	3963617278	4232052734	0		0	1	0	0	0	0	0	0		NotInSprint	Any				0	63		63			0				Any					1				2	0		0	
移动端_见月	100588	测试技能	直接伤害技能	1	None	Normal	1	100583	4	CasterSingle	0	0	Invalid	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NotHoldHorse	1	1	0	1	1	1	0	0	1	0	Any	1	0	0	Invalid	0	None	Default.lua		Neutral	0	0	0	3963617278	4232052734	0		0	1	0	0	0	0	0	0		NotInSprint	Any				0	63		63			0				Any					1				2	0		0	
移动端_合璧知意	100598	测试技能	直接伤害技能	1	LunarMagic	Normal	1	100393	4	PointArea	5	0	Invalid	0	4	100410	0	0	0	0	1	0	0	0	1	0	0	0	8721	557120	0	0	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	SfxOnly	七秀\移动端_冰心诀_技能\移动端_合璧知意.lua		Harmful	0	0	0	2214609150	2621341694		16			0	0	0	0	0	0		NotInSprint	Any				0	63	63	63			0				Any			1	1024	0				2				
移动端_吞日月_气场放技能_命中友方	100599	测试技能	直接伤害技能	7	None	Normal	1	100009	3	PointArea	0	0	Invalid	0	3	100389	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	NotHoldHorse	1	1	0	1	0	0	0	0	1	0	Any	1	0	0	Invalid	0	None	纯阳\移动端_太虚剑意_技能\移动端_吞日月_气场放技能_命中友方.lua		Beneficial	0			2352906238	2621341694					0	0	0	0	0	0		NotInSprint	Any				0	63	63	63			0				Any	1		1		1				2	192			
移动端_吞日月_气场放技能_命中敌方	100600	测试技能	直接伤害技能	1	None	Damage	1	100009	3	PointArea	0	0	Invalid	0	3	100389	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	纯阳\移动端_太虚剑意_技能\移动端_吞日月_气场放技能_命中敌方.lua		Harmful	0			2352905982	2621341694					0	0	0	0	0	0		NotInSprint	Any				0	63	63	63			0				Any	1		1		1				2	192			
移动端_傲血_加流血通用子技能	100604	测试技能		30	Physics	Damage	1	100352	1	TargetSingle	0	0	Invalid	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0			0	0	1	0	1	0	0	0	NotHoldHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	0	AniAndSfx	天策\移动端_傲血战意_子技能\移动端_傲血_加流血通用子技能.lua		Harmful				3758030847	3758030847	100604				0	0	0	0	1054977	0		NotInSprint	Any				0	63	63	63		1	0				Any	1				1				2		288		
移动端_铁牢律_秘籍	100605	测试技能	直接伤害技能	1	Physics	Normal	1	0	1	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	0	1	1	1	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0				1		0		2	160			
移动端_铁牢_八阵_断篇_实际命中回血	100606	测试技能	直接伤害技能	1	Physics	Normal	1	100605	1	CasterSingle	0	0	Invalid	0	1	100407	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	NotHorse	1	0	0	1	0	0	0	0	0	0	Any	1	0	0	None	0	AniAndSfx	天策\移动端_铁牢律_秘籍\移动端_铁牢_八阵_断篇_实际命中回血.lua		Neutral	0	0	0	2214609150	2214609150	0		0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0				1		0		2	160			
移动端_铁牢_定军_残页_小队无威胁气劲	100607	测试技能	直接伤害技能	1	None	Normal	1	100605	1	PartyArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	NotHoldHorse	1	0	0	0	0	0	0	0	1	0	Any	1	0	0	Invalid	0	None	天策\移动端_铁牢律_秘籍\移动端_铁牢_定军_残页_小队无威胁气劲.lua		Neutral	0	0	0	2352906238	2621341694	0				0	0	0	0	0	0		NotInSprint	Any				0	63	63	63		1	0				Any			1		1				2	192			
移动端_铁牢_突_残页_群体嘲讽	100608	测试技能	直接伤害技能	1	Physics	Enmity	1	100605	1	CasterAreaOfDepth	0	0	Invalid	0	1	100407	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	NotHoldHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	天策\移动端_铁牢律_秘籍\移动端_铁牢_突_残页_群体嘲讽.lua		Harmful	0	0	0	3426680702	2684256254	0		0	1	0	0	0	0	1054977	0	132606	NotInSprint	Any		0		0	63		63			0				Any			1		1				2	160			
移动端_铁牢_龙牙_额外25%伤害	100609	测试技能	直接伤害技能	29	Physics	Damage	1	100432	1	TargetSingle	2	0	Invalid	0	1	100407	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	NotHoldHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	1	AniAndSfx	天策\移动端_铁牢律_子技能\移动端_铁牢_龙牙_额外25%伤害.lua		Harmful				2214743294	2621341694	100029				0	0	0	0	1054977	0		NotInSprint	Any				0	63		63		1	0				Any					1				2	160			
移动端_铁牢_龙牙_断篇_群体伤害	100610	测试技能	直接伤害技能	29	Physics	Damage	1	100605	1	PointArea	2	0	Invalid	0	1	100407	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	1	0	1	0	0	0	NotHoldHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	天策\移动端_铁牢律_秘籍\移动端_铁牢_龙牙_断篇_群体伤害.lua		Harmful	0	0	0	2214609150	2684256254	0	4	0	1	0	0	0	0	0	0	132606	NotInSprint	Any		0		0	63		63			0				Any			1		1				2	184		0	
移动端_铁牢_御_被击减1层Buff	100611	测试技能	直接伤害技能	6	Physics	Damage	1	100432	1	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	NotHoldHorse	1	1	0	1	1	1	0	0	1	0	Any	1	0	0	Invalid	0	None	天策\移动端_铁牢律_子技能\移动端_铁牢_御_被击减1层Buff.lua		Neutral	0			2352906238	2621341694					0	0	0	0	0	0		NotInSprint	Any				0	63	63	63			0				Any					1				2	160			
移动端_铁牢_沧月_残页_打断子技能	100612	测试技能	直接伤害技能	1	Physics	Normal	1	100605	1	TargetSingle	0	0	Invalid	0	1	100407	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	NotHoldHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	天策\移动端_铁牢律_秘籍\移动端_铁牢_沧月_残页_打断子技能.lua		Harmful	0	0	0	3426680702	2684256254	0		0	1	0	0	0	0	1054977	0	132606	NotInSprint	Any		0		0	63		63			0				Any			0		1				2	160			
移动端_铁牢_沧月_残页_成功打断效果	100613	测试技能	直接伤害技能	1	Physics	Normal	1	100605	1	PartyArea	2	0	Invalid	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	536870912	0	0	1	0	0	1	0	0	NotHoldHorse	1	0	0	1	0	0	0	0	1	0	Any	1	0	0	None	0	AniAndSfx	天策\移动端_铁牢律_秘籍\移动端_铁牢_沧月_残页_成功打断效果.lua		Beneficial	0	0	0	2214744062	2621341694					0	0	0	0	0	0		NotInSprint	Any				0	63	63	63		0	0				Any			1		1				2	160			
移动端_铁牢_疾如风_残页_团队无威胁	100614	测试技能	直接伤害技能	3	None	Normal	1	100605	1	CasterArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	NotHoldHorse	1	0	0	0	0	0	0	0	1	0	Any	1	0	0	Invalid	0	None	天策\移动端_铁牢律_秘籍\移动端_铁牢_疾如风_残页_团队无威胁.lua		Neutral	0	0	0	2352906238	2621341694	0				0	0	0	0	0	0		NotInSprint	Any				0	63		63			0				Any			1		1				2	192			
移动端_铁牢律_奇穴1_2_百折_小队增伤	100615	测试技能	直接伤害技能	1	None	Normal	1	100568	1	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	NotHoldHorse	1	0	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	None	天策\移动端_铁牢律_奇穴\移动端_铁牢律_奇穴1_2_百折_小队增伤.lua		Neutral	0	0	0	2352906238	2352906238	0				0	0	0	0	0	0		NotInSprint	Any				0	63	63	63		1	0				Any			0		1				2	192			
移动端_铁牢_战八方_残页_实际命中回血	100616	测试技能	直接伤害技能	1	Physics	Normal	1	100605	1	CasterSingle	0	0	Invalid	0	1	100407	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	NotHorse	1	0	0	1	0	0	0	0	0	0	Any	1	0	0	None	0	AniAndSfx	天策\移动端_铁牢律_秘籍\移动端_铁牢_战八方_残页_实际命中回血.lua		Neutral	0	0	0	2214609150	2214609150	0		0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0				1		0		2	160			
移动端_梯云纵	100617	测试技能	直接伤害技能	1	None	Normal	1	100009	3	CasterSingle	0	0	Invalid	0	3	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	纯阳\移动端_太虚剑意_技能\移动端_梯云纵.lua		Neutral	0	0	0	473858046	473858046			0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0			1024	1		0		2	192			1
移动端_焚影圣诀_心法	100618	测试技能	直接伤害技能	13	Physics	Normal	2	0	8	TargetSingle	0	0	Invalid	0	0	0	8	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	0	1	1	1	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	明教\移动端_焚影圣诀_心法.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	10	0	0	132606	NotInSprint	Any				0	63		63			0				Any					1				2	0	0	0	
移动端_焚影圣诀_技能	100619	测试技能	直接伤害技能	1	Physics	Normal	1	0	8	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	0	1	1	1	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0				1		0		2	160			
移动端_焚影_赤日轮	100620	测试技能	直接伤害技能	33	SolarMagic	Damage	1	100619	8	Column	12	0	Invalid	0	8	100618	0	0	0	0	1	0	0	0	1	0	0	1	545	0	0	0	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	1	AniAndSfx	明教\移动端_焚影圣诀_技能\移动端_焚影_赤日轮.lua		Harmful	0	0	0	2147500286	2621341694	100620	1	0	1	0	0	0	0	0	0	132606	NotInSprint	Any				0	63		63		1	0				Any			1	1024	1				2	321	0	1026	1
移动端_焚影圣诀_子技能	100621	测试技能	直接伤害技能	1	Physics	Normal	1	0	8	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	0	1	1	1	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0				1		0		2	160			
移动端_焚影_赤日轮_1段（暂废）	100622	测试技能	直接伤害技能	33	SolarMagic	Damage	1	100621	8	TargetSingle	12	0	Invalid	0	8	100618	0	0	0	0	0	0	0	0	0	0	1	1	545	2151677952	0	0	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	1	AniAndSfx	移动端_明教/移动端_焚影圣诀_子技能/移动端_焚影_赤日轮第1段.lua		Harmful	0	0	0	2214740222	2621341694	100620		0	1	0	0	0	0	0	0	132606	NotInSprint	Any				0	63		63		1	0				Any					1				2	192			
移动端_焚影_赤日轮_2段	100623	测试技能	直接伤害技能	33	SolarMagic	Damage	1	100619	8	Column	12	0	Invalid	0	8	100618	0	0	0	0	1	0	0	0	1	0	0	1	545	0	0	0	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	1	AniAndSfx	明教\移动端_焚影圣诀_技能\移动端_焚影_赤日轮_2段.lua		Harmful	0	0	0	2147500286	2621341694	100620	1	0	1	0	0	0	0	0	0	132606	NotInSprint	Any				0	63		63		1	0				Any			1	1024	1				2	336	0	1075	
移动端_焚影_赤日轮_3段	100624	测试技能	直接伤害技能	33	SolarMagic	Damage	1	100619	8	Column	12	0	Invalid	0	8	100618	0	0	0	0	1	0	0	0	1	0	0	1	545	0	0	0	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	1	AniAndSfx	明教\移动端_焚影圣诀_技能\移动端_焚影_赤日轮_3段.lua		Harmful	0	0	0	2147500286	2621341694	100620	1	0	1	0	0	0	0	0	0	132606	NotInSprint	Any				0	63		63		1	0				Any			1	1024	1				2	354	0	1130	
移动端_焚影圣诀_秘籍	100625	测试技能	直接伤害技能	1	Physics	Normal	1	0	8	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	0	1	1	1	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0				1		0		2	160			
移动端_焚影圣诀_奇穴	100626	测试技能	直接伤害技能	1	Physics	Normal	1	0	8	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	0	1	1	1	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0				1		0		2	160			
移动端_明尊琉璃体_技能	100627	测试技能	直接伤害技能	1	Physics	Normal	1	0	8	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	0	1	1	1	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0				1		0		2	160			
移动端_明尊琉璃体_子技能	100628	测试技能	直接伤害技能	1	Physics	Normal	1	0	8	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	0	1	1	1	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0				1		0		2	160			
移动端_明尊琉璃体_秘籍	100629	测试技能	直接伤害技能	1	Physics	Normal	1	0	8	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	0	1	1	1	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0				1		0		2	160			
移动端_明尊琉璃体_奇穴	100630	测试技能	直接伤害技能	1	Physics	Normal	1	0	8	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	0	1	1	1	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0				1		0		2	160			
移动端_明尊琉璃体_心法	100631	测试技能	直接伤害技能	13	Physics	Normal	2	0	8	TargetSingle	0	0	Invalid	0	0	0	8	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	0	1	1	1	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	明教\移动端_明尊琉璃体_心法.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	10	0	0	132606	NotInSprint	Any				0	63		63			0				Any					1				2	160			
移动端_焚影_幽月轮	100632	测试技能	直接伤害技能	33	LunarMagic	Damage	1	100619	8	Column	12	0	Invalid	0	8	100618	0	0	0	0	1	0	0	0	1	0	0	1	577	0	0	0	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	1	AniAndSfx	明教\移动端_焚影圣诀_技能\移动端_焚影_幽月轮.lua		Harmful	0	0	0	2147500286	2621341694	100632	1	0	1	0	0	0	0	0	0	132606	NotInSprint	Any				0	63		63		1	0				Any			1	1024	1				2	321	0	1026	1
移动端_焚影_幽月轮_1段（暂废）	100633	测试技能	直接伤害技能	33	LunarMagic	Damage	1	100621	8	TargetSingle	12	0	Invalid	0	8	100618	0	0	0	0	0	0	0	0	0	0	0	1	593	2151677952	0	0	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	1	AniAndSfx	移动端_明教/移动端_焚影圣诀_子技能/移动端_焚影_幽月轮第1段.lua		Harmful	0	0	0	2214740222	2621341694	100632		0	1	0	0	0	0	0	0	132606	NotInSprint	Any				0	63		63		1	0				Any					1				2	192			
移动端_焚影_幽月轮_2段	100634	测试技能	直接伤害技能	33	LunarMagic	Damage	1	100619	8	Column	12	0	Invalid	0	8	100618	0	0	0	0	1	0	0	0	1	0	0	1	577	0	0	0	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	1	AniAndSfx	明教\移动端_焚影圣诀_技能\移动端_焚影_幽月轮_2段.lua		Harmful	0	0	0	2147500286	2621341694	100632	1	0	1	0	0	0	0	0	0	132606	NotInSprint	Any				0	63		63		1	0				Any			1	1024	1				2	327	0	1044	
移动端_焚影_幽月轮_3段	100635	测试技能	直接伤害技能	33	LunarMagic	Damage	1	100619	8	Column	12	0	Invalid	0	8	100618	0	0	0	0	1	0	0	0	1	0	0	1	577	0	0	0	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	1	AniAndSfx	明教\移动端_焚影圣诀_技能\移动端_焚影_幽月轮_3段.lua		Harmful	0	0	0	2147500286	2621341694	100632	1	0	1	0	0	0	0	0	0	132606	NotInSprint	Any				0	63		63		1	0				Any			1	1024	1				2	333	0	1063	
移动·天罗诡道	100636	测试技能	直接伤害技能	13	Physics	Normal	2	0	36	TargetSingle	0	0	Invalid	0	0	0	10	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	移动端_唐门\唐门_套路_移动端_天罗诡道.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	9	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	1	63	63	63	0		0	0	4294967295		Any	0			1024	1		0		2	160			
移动·惊羽诀	100638	测试技能	直接伤害技能	13	Physics	Normal	2	0	36	TargetSingle	0	0	Invalid	0	0	0	10	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	移动端_唐门\唐门_套路_移动端_惊羽诀.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	9	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	1	63	63	63	0		0	0	4294967295		Any	0			1024	1		0		2	160			
普通攻击	100639	测试技能	直接伤害技能	1	Physics	Normal	1	0	36	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	1	63	63	63	0		0	0	4294967295		Any	0			1024	1		0		2	160			
技能	100640	测试技能	直接伤害技能	1	Physics	Normal	1	0	36	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	1	63	63	63	0		0	0	4294967295		Any	0			1024	1		0		2	160			
奇穴	100641	测试技能	直接伤害技能	1	Physics	Normal	1	0	36	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	1	63	63	63	0		0	0	4294967295		Any	0			1024	1		0		2	160			
子技能	100643	测试技能	直接伤害技能	1	Physics	Normal	1	0	36	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	1	63	63	63	0		0	0	4294967295		Any	0			1024	1		0		2	160			
移动端_焚影_烈日斩	100644	测试技能	直接伤害技能	32	SolarMagic	Damage	1	100619	8	Column	12	0	Invalid	0	8	100618	0	0	0	0	1	0	0	0	1	0	1	1	561	4784132	0	0	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	1	AniAndSfx	明教\移动端_焚影圣诀_技能\移动端_焚影_烈日斩.lua		Harmful	0	0	0	2147500286	2621341694	0	68	0	1	0	0	0	0	0	0	132606	NotInSprint	Any				0	63		63		1	0				Any			1	1024	1				2	365	0	1167	1
